username,created_at,full_text
PanduHartono1,Mon May 13 03:15:32 +0000 2024,@T0M5helby Prabowo ngga mau ke IKN sepertinya bakalan di suntik mati atau di racun pak lurah bakalan
FProperty2112,Mon May 13 03:12:38 +0000 2024,@DokterTifa Kalau pindah ke IKN jauh dari Harta tahta dan wanita
susay_n,Mon May 13 03:00:35 +0000 2024,Drpd bikin patung ikn mbok dibuat perbaiki jalan kayak gini
Piyusaja2,Mon May 13 02:58:45 +0000 2024,Solusinya bangun IKN https://t.co/z2u4noASYc
KaZep7,Mon May 13 02:57:57 +0000 2024,@MasPras30041667 @RaniKancana IKN adalah salah satu mimpi besar Soekarno yg direalisasikan Jokowi Pertanyaannya mungkin sama ketika dulu Soekarno membangun GBK Monas HI dsb utk apa? Pemimpin visioner berpikirnya bukan hanya utk sekarang. Spt halnya Jokowi bangun IKN...
simin_got,Mon May 13 02:57:46 +0000 2024,@sociotalker @auzaanf Ribuan ASN tp akomodasi dan fasilitas belum siap sepertinya akan ada peringatan ASN dilarang posting kejelekan dan belum siap IKN apalagi postingan yg isinya mengeluh.
herianiyulia,Mon May 13 02:57:36 +0000 2024,Apa ya yang ada di pikiran orang orang yang dukung IKN
pedskiiibax,Mon May 13 02:54:27 +0000 2024,Lg bingung ya antara mau lanjut IKN atau Makan Siang Gratis sing podho nganggo APBN guedhe yo Mas...??
Djojodiningrat_,Mon May 13 02:52:36 +0000 2024,@StefanAntonio__ Blo'on dengan begitu artinya Pak Prabowo memberi peran besar utk Gibran. Exposure IKN sangat besar bahkan sampe luar negeri. Trus UU dah menetapkan Ibu Kota NKRI itu IKN artinya Gibran bakal berkantor di Ibu Kota Negara. Paten gak tuh?!
alzakha,Mon May 13 02:51:37 +0000 2024,@DokterTifa Ngoahahahaaaaaaaaaa IKN disiapin buat warganya Pak Kijiping. Memang begitu rencananya awal
JaelaniOnjol,Mon May 13 02:51:36 +0000 2024,@DokterTifa Mending pulangin Jokowi ke Solo ikn jadikan mosium kekuasaan dinasti yang berbohong
Leo_sanny,Mon May 13 02:49:50 +0000 2024,@huitutbuwaw @idextratime jokowi dibilang prestasi nol itu mandalika kcic dan ikn apa?belum lagi bangun tol² bandara² food estate belum lagi 6000 unit esemka terjual swasembada pangan no impor gas no impor daging no impor bbm kpk diperkuat ekonomi tumbuh 7% penyelesaian kasus pelanggaran HAM BERAT
iimrusyamsi,Mon May 13 02:49:35 +0000 2024,Sebelum penerbangan ke Jakarta Jumat lalu ada meeting di Badan Otorita IKN di Balikpapan dengan Direktorat Pengembangan UMKM. Bismillah bisa berkontribusi dan berkolaborasi dengan semua stakeholder terkait. #ikn #balikpapan #okoce https://t.co/U68jW4srn5
shinta33480,Mon May 13 02:49:16 +0000 2024,@MlayuTerus @DokterTifa Belum jadi rumah dinas wakil presiden nya. Diatas bukit paling tinggi di IKN
7474Mujiono,Mon May 13 02:49:10 +0000 2024,@DokterTifa Intinya IKN buat Kalimantan menjadi lebih maju dan pesat pembangunan nya
Anita65219720,Mon May 13 02:46:43 +0000 2024,@gilang_ahm31272 Wowo Presiden NKRI dg ibukota DKI JAYA Samsul Presiden NRRC dg IKN Wis ra sah rebutan ...
Slipkenyot,Mon May 13 02:42:10 +0000 2024,@MafiaWasit @KemenPU Duitnya lg buat rumah pejabat IKN dulu mas
suryasena53,Mon May 13 02:41:52 +0000 2024,@T0M5helby Ya.......kita lihat saja nanti! Apakah pepatah Prof Sahaetapi (alm) ada benarnya? Dan terbukti jg gw membelanya hanya karena muak lihat kelakuan kompetitor capres beserta buzzers dan partainya sdh keterlaluan thd penggagas IKN. Kabar HWK bikin pengolahan timah sj sdh gejala?
Mrbeachbums,Mon May 13 02:41:25 +0000 2024,@YandraD31 Iya buat apa anggaran APBN dipotong untuk IKN DPR Puan dkk menyetujui UU ibukota baru kalau cuma dianggurin.
jonsa61664335,Mon May 13 02:41:15 +0000 2024,@DokterTifa IKN proyek tidak cerdas bila akan direncanakan membangun IKN majukan dulu kota Balik Papan Kutai Kartanegara Samarinda geliat bertumbuhnya ekonomi membuat warga banyak yg migrasi ke Kalimantan sejalan dg proyek dlm provinsi itu. IKN jadikan kota satelit moderen aja??
anchabaranca,Mon May 13 02:39:50 +0000 2024,@DokterTifa IKN ajang lahan basah cuma mau cari cuan aja akal bulus mereka! coba buka daftar harta para pejabat yang terlibat IKN kita liat apa bener bersih hartanya!
presidenbrutal,Mon May 13 02:39:00 +0000 2024,@dapitnih hancur sekalian biar ikn menyala
imam_ghifaryy,Mon May 13 02:34:54 +0000 2024,@umarrusli24504 @DokterTifa Ga jauh beda rakyat cuma jadi sapi perahan buat IKN
romicovid20,Mon May 13 02:34:17 +0000 2024,@LebahBorneoR @DokterTifa Yang pindah ke IKN itu statusnya transmigran ya menyusul warga trans gelombang2 sebelumnya di sepaku semoi
anfy1396,Mon May 13 02:32:21 +0000 2024,@kumparan Apasih... Dahlah bikin IKN jadi negara terpisah aja
GerindraTabanan,Mon May 13 02:32:11 +0000 2024,Presiden RI terpilih periode 2024-2029 Prabowo Subianto kembali menegaskan dukungan serta komitmennya untuk melanjutkan kebijakan pembangunan Ibu Kota Nusantara (IKN) yang digagas oleh Presiden Joko Widodo (Jokowi). https://t.co/lL3PmgZeqj
EasyFadly,Mon May 13 02:32:08 +0000 2024,@EYulihastin Ngga boleh ada kata heatwave . Ibu bisa dimutasi ke IKN.
webe_7,Mon May 13 02:31:07 +0000 2024,@DokterTifa Semoga IKN yg Unik Megah Modern serta Terindah di Dunia bisa terwujud dan menjadi salah satu Ikon Dunia . Siapapun Presidennya IKN bisa menjadi lambang kemajuan Indonesia dan tujuan para wisatawan Dunia .Indonesia tidak akan maju jika mengikuti otak sinis dan pesimis .
Tukang_wleo,Mon May 13 02:29:20 +0000 2024,@detikcom Buat apa bikin faskes mending buat rumah mentri di IKN
eddesign_,Mon May 13 02:27:35 +0000 2024,@NordickVv @Nagashima_007 @BBerizik @blantik_pedhet2 Itu hukum ekonomi biasa supply and demand. Yg dikuatirkan hari ini kita memindahkan 'metropolitan Jakarta' ke IKN. Esensi Washington DC Canberra bahkan Putrajaya tidak spt itu! IKN dlm konsepsi awal bukan itu.
orangbebas23,Mon May 13 02:27:13 +0000 2024,@kompascom Jangan2 IKN dibikin persis kayak di film Maze Runner The Death Cure https://t.co/Tb56Hps2sF
yeonzzbin,Mon May 13 02:27:08 +0000 2024,@iqbal_farabi Anjay buzzer IKN udah ada yang muncul di comsec
ApipMartini,Mon May 13 02:24:51 +0000 2024,@Mdy_Asmara1701 Semoga aja ikn jd hambalang kedua
aurantiacuss_,Mon May 13 02:23:40 +0000 2024,@Rifaiiir @ErwinStywn Ayo melu wae timbang ng ikn
keuangannews_id,Mon May 13 02:16:14 +0000 2024,Luhut Percepat Pembebasan Lahan IKN AMAN Kaltim: Terburu-buru Bisa Melanggar HAM https://t.co/C67hM50lfl lewat @Keuangan News
Sofri_Hasibuan,Mon May 13 02:13:23 +0000 2024,Mari bingung bersama Landasannya tidak kuat kenapa harus dibangun IKN karena tidak melalui kajian mendalam yang ditinjau dari berbagai Aspek sebagaimana biasanya dalam FS or Study kajian Kelayakan apakah GO or NO GO hasilnya. Percuma banyak ahli Ekonomi...
tribunSUPERBALL,Mon May 13 02:11:11 +0000 2024,Erick Thohir akan segera mengunjungi proyek training camp timnas Indonesia di IKN. Di sisi lain pihak PSSI ternyata belum tahu soal wacana 8 pemain asing di Liga 1 musim depan. #KitaGaruda Selengkapnya https://t.co/JPtDtmIecd https://t.co/JPtDtmIecd
Fanera02Fanera,Mon May 13 02:09:33 +0000 2024,@democrazymedia Bgus Gibran d IKN. kirimin parang maya dn kuyang..biar jd orgi
LakonawaHendy,Mon May 13 02:08:17 +0000 2024,@DokterTifa IKN.. mungkin jdi negara singapura... kabeh ora gelem. ONO OPO..??????????????
baliboyish,Mon May 13 02:06:30 +0000 2024,@democrazymedia Mungkin itu bandara khusus melayani flight IKN - Jakarta weekend nan para dewa2 eselon. Jelata mah berenang aja.
karasandra78985,Mon May 13 02:05:36 +0000 2024,TOL IKN TERSAMBUNG TOL BALIKPAPAN-SAMARINDA TAG: SMK Lingga Kencana Depok #PrayForSumbar Menit #HYBEDivestFromZionism https://t.co/KKevC79rCD
Fatrah_neo170,Mon May 13 02:05:11 +0000 2024,@LebahBorneoR @DokterTifa beberapa hari terakhir tiket peswat jakarta ke Balikpapn mahal dan susah...efek ikn..
_sundaymorningJ,Mon May 13 02:05:07 +0000 2024,@ahmadsabiq02 @sociotalker Awal isu pembangunan IKN itu sy dukung. Karena saya pikir yg dibangun tuh salah satu ibu kota di Kalimantan jadi tinggal upgrade dan perbaikan ini itu aja. Gataunya mulai dari nol langsung kontra lah. Apalagi hutan byk ditebang dan ga feasible aja gt.
Iwaet_89,Mon May 13 02:03:55 +0000 2024,IKN untuk ditinggali Orang Cina buat Bayar Hutang Negara ugal-ugalan
OmanSuryan91578,Mon May 13 02:03:38 +0000 2024,@DokterTifa Bubarkan IKN mendingan buat yang lain yang lebih membutuhkan anggarannya gede tu
Sean_Alma,Mon May 13 02:03:19 +0000 2024,Driver grab: Kalo IKN jadi Jakarta kosong Bu. Semua PNS pindah. Me: Jakarta itu PNS-nya ga banyak. Banyakan swasta atau wiraswasta. Driver: Tapi nanti IKN mau dibuat kayak Dubai. Me: Pak Emirat itu duit minyaknya ga berseri. Driver: Pokoknya IKN nanti keren! Me: 
incitu,Mon May 13 02:03:18 +0000 2024,@dewapuci Dr oz langsung ke IKN mba?
tenyomtenyom3,Mon May 13 02:01:33 +0000 2024,@68Supriyono @DokterTifa Ia klo waras gitu ..ngapain ikn di garap ngerusak ekosystem paru paru indonesia perlu di jaga ..tpi anggaran dah setengah jln blm yg di korupsi tuh yg dukung matanta suruh melek
Gojoak91,Mon May 13 01:59:43 +0000 2024,Kok joko disuruh pindah ke IKN setelah gak menjabat 
GrizelleJovank4,Mon May 13 01:57:04 +0000 2024,UAE Investasi Solar Panel di IKN Nusantara. https://t.co/Eh9nCBE2H0
Djarum_Penthul,Mon May 13 01:55:20 +0000 2024,@gilang_ahm31272 Bahaya nih....bisa2 ibu2 hamil di IKN bakal di kasi asam sulfat Ama si samsul
pyaaaja,Mon May 13 01:54:47 +0000 2024,Pindah ke IKN oke ga yah?
RokipAbdulAziz,Mon May 13 01:53:55 +0000 2024,@MlayuTerus @DokterTifa Pas supaya ada pejabat negara yang ngantor di ikn. Dia disana kan emban hasil kerja bapak e
SajaSusanto,Mon May 13 01:51:52 +0000 2024,@DokterTifa Jokowi sendiri yg blg surat tanah bole di sekolahin bole jadi surat2 tanah IKN mau di skolahin juga untuk nambal byr utang
therra_,Mon May 13 01:49:55 +0000 2024,Bisa ga sih dana yg akan Tuan alokasikan bt memorial park IKN arahkan dl ke jembatan² rusak seperti ini Tuan?!? Jika msh berat Tuan memikirkan Rakyat bolehkah Rakyatpun menolak membayar Pajak!!? Semoga pulas tidurmu Tuan!!
dewapuci,Mon May 13 01:49:10 +0000 2024,@ Orangutan conservation IKN https://t.co/EHXWZuKWpu
LilokArnanto,Mon May 13 01:48:24 +0000 2024,@DokterTifa Jelas sudah ya.... gobloknya ga habis habis.... Masih yakin ama IKN
ekoji91,Mon May 13 01:30:10 +0000 2024,@kompascom Yg kayak begini jd ketua IKN?
katasiapalo,Mon May 13 01:26:45 +0000 2024,@DokterTifa Saatnya KPK ke IKN. Buat kerja.
nianeoscacc,Mon May 13 01:25:55 +0000 2024,IKN kalo lu bangun kota yg sama kayak gini brti lu jelek bgt gak pernah belajar dri apa yg udah terjadi dan terbukti urgensi lu lemah !!!!
janetez69,Mon May 13 01:25:39 +0000 2024,@kompascom Wowo itu pemenang 2019 wajarlah wiwik setelah gool IKN ini kudu ngangkat wowo lewat ngakali server.. Lagian anaknya udah jd serep wowo sesuai kehendak sang gubernooor general opung proksi cino singpyur.. Cucoo lah tuh toxic club
AyahBun6539919,Mon May 13 01:21:01 +0000 2024,@DokterTifa Hahhaha untuk nebangin hutan saja uang rakyat keluar hutang dibanyakin nanti malahan jadi kota mati nih IKN
dvistopeace,Mon May 13 01:16:36 +0000 2024,@DokterTifa Lah jokowi habis ini gak jd pejabat lagi bu dokter gimana cerita nya jg wajib pindah ke IKN?
tiuwtiw,Mon May 13 01:12:44 +0000 2024,@plumbinq Pemerintah sibuk bikin IKN kudunya kan gak perlu jual fresh bisa diapain kek semacam cold storage facility gitu.
MKoharCA,Mon May 13 01:07:45 +0000 2024,@DokterTifa La iya Bu dokter.. ikn mau di bawa ke mana... ️️️
BahrunBaro86532,Mon May 13 01:06:30 +0000 2024,@DokterTifa IKN ternyata sangat membosankan.
cakmanan24,Mon May 13 01:06:13 +0000 2024,@democrazymedia Lha memang IKN dibangun bukan untuk rakyat biasa kok
Eduarda07194870,Mon May 13 01:03:35 +0000 2024,@abangbelneg Kami warga Palangka Raya mendukung pembangunan IKN Nusantara #PindahIbuKota
PrabuAtmadja,Mon May 13 01:02:59 +0000 2024,Giat pagi ini! Meeting via zoom dengan agenda verifikasi dan penyesuaian anggaran riset kawasan Borneo dan IKN
beacon0087,Mon May 13 01:02:19 +0000 2024,@BANANAKAKUMEl Oiya jelas jangan lupa Kementrian PUPR punya game Showcase IKN di Roblox
kabarzonaku,Mon May 13 00:59:10 +0000 2024,Ketua PWI Kaltim Abdurrahman Amin berkomitmen untuk mencegah berita hoaks yang dapat memecah keutuhan bangsa serta mendukung penuh pembangunan IKN. #pwi #pwikaltim #kaltim #balikpapan #samarinda #berau #kubar #kutim #bontang #ppu #mahulu #ikn https://t.co/22naXiQdWc
migdodo74,Mon May 13 00:58:10 +0000 2024,@gilang_ahm31272 Lebih mudah dikendalikan KL Samsul di ikn. Kerjanya jg santai2
KKumbangja62430,Mon May 13 00:55:06 +0000 2024,Ketua PWI Kaltim Abdurrahman Amin berkomitmen untuk mencegah berita hoaks yang dapat memecah keutuhan bangsa serta mendukung penuh pembangunan IKN. #pwi #pwikaltim #kaltim #balikpapan #samarinda #berau #kubar #kutim #bontang #ppu #mahulu #ikn https://t.co/F2YaSEEw13
anugrah_im92140,Mon May 13 00:54:26 +0000 2024,@DokterTifa Banyak orang orang banyak nyinyir tentang IKN.. Lah mereka berbuat apa untuk BANGSA ini.. Sik pintar sok pandai padahal tdk mampu.. Jokowi aja hanya seorang tukang Kayu bisa jadi orang nomor 1 dan salah satu orang berpengaruh.. Nah ini orang pintar tapi kbanykn nyinyir drpd brbat
FaisalA64763335,Mon May 13 00:50:39 +0000 2024,@DokterTifa Harusnya pak jokowi beri contoh/tauladan utk mau tinggal di IKN jika sdh purna tugas.
IshadiLuthi,Mon May 13 00:46:07 +0000 2024,@kumparan di dalam IKN apa ada penduduk miskin yg tinggal disana?
areaikn,Mon May 13 00:44:52 +0000 2024,Ketua PWI Kaltim Abdurrahman Amin berkomitmen untuk mencegah berita hoaks yang dapat memecah keutuhan bangsa serta mendukung penuh pembangunan IKN. #pwi #pwikaltim #kaltim #balikpapan #samarinda #berau #kubar #kutim #bontang #ppu #mahulu #ikn https://t.co/XgdSMu3yIB
harunaaxd,Mon May 13 00:42:20 +0000 2024,@detikcom biaya ikn bisa gak ya di alihin buat bangun jalan di pelosok
YudiBachtiar89,Mon May 13 00:40:28 +0000 2024,@Dhita_Soedibjo Pernah nntn tayangan di Kick Andy bhw Indonesia akan bubar jk tdk ganti nama mnjd NUSANTARA. Sepertinya pak Jokowi nntn jg sehingga menginspirasi nama IKN. Harapannya semoga jaya raya selama2nya
AgusHartana6,Mon May 13 00:39:00 +0000 2024,Kekhawatiran Ahok soal Warga Jakarta setelah Ibu Kota Pindah ke IKN hingga Singgung Bung Karno https://t.co/CCOkHVGGde
yudhyiska,Mon May 13 00:35:52 +0000 2024,@DokterTifa Yaa paham kan..?? IKN nnti di huni oleh para pendatang dr negeri leluhur .. dgn alasan mubadzir...dripada mubadzir yaa kita kasih org2 yg memang kekurangan lahan tmpat tinggal kasih HGU selama 160thn dan mngkin bs diperpnjang lgi
AndiRizwar,Mon May 13 00:11:46 +0000 2024,@DokterTifa Lah kan itu buat para donatur pembangunan di 2 priode.. Owe udah kasih utang banyak ya itu IKN buat anak cucu owe berkembang biak.
Alghazalii_79,Mon May 13 00:10:39 +0000 2024,@Strategi_Bisnis Huss jgn ganggu pupr mrk lagi sibuk bangun perumahan buat menteri seharga 14 milyar/unit di ikn sana
FitriaUt2509,Mon May 13 00:10:25 +0000 2024,@DokterTifa Apa2an ...kalian kira duit sgtu byk bgn IKN buat anak jin?? Pindah sono sm gerombolan kalian..biar diJKT bersih dr smpah2
sahwa_kosmali,Mon May 13 00:07:51 +0000 2024,@abangbelneg Dukungan terhadap IKN menunjukkan bahwa masyarakat Indonesia memiliki komitmen untuk bekerja sama dan saling mendukung demi mencapai tujuan yang sama
koman_dhan,Mon May 13 00:06:48 +0000 2024,@fauzan_azhim sudah waktunya kantor kantor pindah ke ikn
salehali2019,Mon May 13 00:02:21 +0000 2024,@DokterTifa Ga usah ikn itu bisa dibatalkan koq ngabis2an duit negara utk apa ga ono gunane lebih baik siwowo joget joget ae dijakarta sbg ikn yg asli..bukan ikn di kalimantan didalam hutan rimba . Faham ..
MKZxRoel,Mon May 13 00:01:52 +0000 2024,@DokterTifa Ngapain ke IKN mending ke solo krn cuan IKN sdh d kantongi https://t.co/umVrXMN1OB
Evadri65,Mon May 13 00:01:44 +0000 2024,@DokterTifa Gibran aja suruh ngantor di IKN. Hasil karya bapak nya
munibabdullah1,Sun May 12 23:59:58 +0000 2024,@DokterTifa ikn No makan gratis No PENDIDIKAN GRATIS Yes!!!
banyakblabur,Sun May 12 23:59:44 +0000 2024,@DokterTifa IKN dijadikan peristirahatan ajah buat Presiden dan para Pejabatnya.... Terutama kalau ada inpo dr intel kalau akan di Demo....
yusuf_hidayan,Sun May 12 23:57:12 +0000 2024,@abangbelneg Progres pembangunan IKN menciptakan optimisme dan semangat baru untuk masa depan.
BaharBahti6116,Sun May 12 23:55:54 +0000 2024,@DokterTifa IKN di bangun buat bikin tambah sakit hati yg selalu dipecundangi.... Biasa belum bisa move on dari kekalahan.... Sebetulnya 2019 yg kalah itu bukn prabowo tetapi bohir2 yg selama ini merasakan dikebiri dan merana.... Asing Aseng...! Yg menginginkan Indonesia stucknan;
Bambangmulyonoo,Sun May 12 23:54:20 +0000 2024,Klu tolak ikn berarti pro Israel gitu mungkin maksudnya....
Javaz_Bram4,Sun May 12 23:54:12 +0000 2024,Kereta China Jakarta -Bandung Bandara Kertajati dll tak bisa digunakan IKN dan semua pasilitas VVIP lainnya apa bisa digunakan inlander en honden Com Oncom jheuk iyeuh? 
abas_jo,Sun May 12 23:53:07 +0000 2024,@kompascom Lama2 Presiden negeri wakanda mirip lex luthor kelakuannya. Sdh mau lengser smakin menjadi jadi.. Mustinya Mukidi saat ini mulai transisi hati &amp; sikapnya melepaskan nafsu kekuasaan berkala bukannya malah nge gass *Pdhl faktanya kas APBN tak cukup untuk melanjutkan IKN
heri_sutiknoput,Sun May 12 23:52:19 +0000 2024,@DokterTifa Buat LBP yg ngotot buat IKN dan mendatangkan invest buat LBP bukan untuk kepentingan rakyat tp untuk kekayaan para kroni LBP dok
jaemxhc_rj,Sun May 12 23:51:37 +0000 2024,makanya ibu kota negara pindah ke ikn biar susah didemoin
rizkiadrian,Sun May 12 23:49:34 +0000 2024,@opka_sumsel Batal kena Covid KCIC IKN 
HarisPr79861328,Sun May 12 23:49:27 +0000 2024,IKN smart city
ghliyati_rhmw,Sun May 12 23:48:55 +0000 2024,@abangbelneg Progres IKN menciptakan kesempatan besar untuk investasi dan perkembangan ekonomi.
antaz345,Sun May 12 23:48:06 +0000 2024,@ebbe1802 @DokterTifa Sebagai mantan Presiden Jkw dapat kenang2an Rmah dinas yg di hadiahkan kpd Jkw maka Rudin tsb dibangun di IKN jangan di bangun di Solo sesuai dgn permintaan Jkw.
yatri_kotaru,Sun May 12 23:47:56 +0000 2024,@abangbelneg IKN Nusantara memungkinkan terciptanya ekosistem inovasi dan teknologi yang berkelanjutan
Muafi61641939,Sun May 12 23:46:06 +0000 2024,@DokterTifa IKN akan jd museum sejarah atas ambisi yg salah
umarrusli24504,Sun May 12 23:43:24 +0000 2024,@firmans27284431 @DokterTifa Forest City hanya 3 jam berkendara dari KL sepi penghuni apalagi IKN siapa yg mau kesana Kecuali penghuni import https://t.co/PPAWZoHaNH
znb_kswndri77,Sun May 12 23:41:22 +0000 2024,@abangbelneg IKN memperkuat semangat gotong royong dan solidaritas antarwarga dalam memajukan bangsa Indonesia
GoldHarsa,Sun May 12 23:40:39 +0000 2024,@txtdrjkt gubernur ikn
ganjaran_ahmad,Sun May 12 23:38:35 +0000 2024,@abangbelneg Dukungan terhadap IKN menunjukkan semangat kebersamaan dan gotong royong dalam membangun Indonesia yang lebih baik
DeddyKusdedi3,Sun May 12 23:38:07 +0000 2024,@DokterTifa Sepeti nya nasjb IKN akan sama dengan Candi Hambalang tuh Dok
Redgerbil5,Sun May 12 23:36:45 +0000 2024,@ahrielad @ARSIPAJA Mending cuma itu subsidi dr pusat di kebiri buat IKN.
SPriyantomo,Sun May 12 23:36:28 +0000 2024,@DokterTifa Goblok banget ini tifa... Kenapa Jokowi ke IKN? Nanti dicurigai cawe cawe... Dia khan sdh bkn pejabat negara... Dia khan sdh mjd orang biasa trus kenapa ke IKN? Ya Solo tempat terbaik utk dia mjd orang biasa jng hanya mau nyebar kebencian trus asal omon Tifa..
reza_joko4,Sun May 12 23:36:13 +0000 2024,@abangbelneg Semoga keamanan di IKN tetap terjaga ngeri ada penyusup/teoris dll lewat hutan hutan
SandraRosa72464,Sun May 12 23:35:31 +0000 2024,IKN Langkah menuju Indonesia maju https://t.co/vrJ2CGGdUI
slamet_ismael,Sun May 12 23:34:47 +0000 2024,@abangbelneg Kami warga Palangka Raya mendukung pembangunan IKN Nusantara
haihaatafta,Sun May 12 23:34:10 +0000 2024,@idiwazer @nufinz @safirawwww Ini agak sulit karena nufinz mau jadi ketua RT di IKN
sasaranbina,Sun May 12 23:27:17 +0000 2024,@DokterTifa Dibuat ngumpulin yang dukung IKN. Buang semua kesana. Aslinya mereka pendukung IKN itu sejatinya benalu Bangsa Indonesia.
Sarbini01489897,Sun May 12 23:26:49 +0000 2024,@ebbe1802 @DokterTifa Klopun onta jadi presiden ikn akan tetap d lanjutkan
Dewishintasurya,Sun May 12 23:26:25 +0000 2024,@DokterTifa Mereka membangun ikn cuman buat cari duit komisi 
nov_sunshine,Sun May 12 23:25:49 +0000 2024,@DokterTifa Kasih tahu petinggi tuh bandara IKN itu intersubconscious ke US/Eropa cuma 4 jam Penerbangan. Pasti pada mau pindah ikn
bagusokasurya,Sun May 12 23:23:29 +0000 2024,@DokterTifa Ya kan IKN itu bahasanya dijual bu sama kayak jalan tol nya juga dijual dari biaya bangun 5T bisa dijual cuma 400M siapa yang gak ngiler wkwkwk... Ya intinya ada the next Singapore di IKN 
feelinsvcks,Sun May 12 23:20:33 +0000 2024,ayo kita usahakan move to IKN haha
MissKirenkepo,Sun May 12 23:20:12 +0000 2024,Itu br lokasi di IKN.. Klu kurang lg. Bs Negara nya diobral. Kejadian https://t.co/TmBwihvnKy ada 1 pon manusia yg bs menyetopnya. Emang ane sunggu nyata di NEGERI.
