Unnamed: 0,full_text,created_at,cleaned
2900,Cek infografis DDTCNews berikut ini yang akan membahas tentang Supertax Deduction untuk kegiatan litbang di Ibu Kota Nusantara (IKN).  #infografis #infografispajak #pajak #infografik #infografikpajak #supertaxdeduction #ibukotanusantara #IKN #insentifpajak https://t.co/hmKmFHHP0C,Wed Jun 07 07:53:32 +0000 2023,Cek infografis DDTCNews berikut ini yang akan membahas tentang Supertax Deduction untuk kegiatan litbang di Ibu Kota Nusantara IKN           
2901,Pemerintah Jelaskan Detail Pembangunan IKN Dalam Kunjungan Investor Singapura  Berita selengkapnya di https://t.co/h15hHzhW2m #sfconsulting #sfgroup #pajakuntukkita #ibukotanusantara #kanwilbeacukai #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/WG0DCH5Hxa,Wed Jun 07 06:07:09 +0000 2023,Pemerintah Jelaskan Detail Pembangunan IKN Dalam Kunjungan Investor Singapura  Berita selengkapnya di             
2902,"Revisi UU IKN Nusantara Siap Dibahas, Jawaban Kepala Bappenas saat Ditanya Poin-poin Krusialnya  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKN #revisiUUIKN  https://t.co/mSxCe6UG3f lewat @tribunkaltim",Wed Jun 07 04:39:00 +0000 2023,Revisi UU IKN Nusantara Siap Dibahas Jawaban Kepala Bappenas saat Ditanya Poinpoin Krusialnya            lewat 
2903,"Revisi UU IKN Nusantara Siap Dibahas, Jawaban Kepala Bappenas saat Ditanya Poin-poin Krusialnya  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKN #revisiUUIKN  https://t.co/mSxCe6VdSN lewat @tribunkaltim",Tue Jun 06 23:00:31 +0000 2023,Revisi UU IKN Nusantara Siap Dibahas Jawaban Kepala Bappenas saat Ditanya Poinpoin Krusialnya            lewat 
2904,"Ramai Investor yang akan Kunjungi IKN Nusantara, Ekonom Ingatkan Proses Investasi Masih Panjang  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasiIKN  https://t.co/qijq43VcVm lewat @tribunkaltim",Tue Jun 06 10:39:00 +0000 2023,Ramai Investor yang akan Kunjungi IKN Nusantara Ekonom Ingatkan Proses Investasi Masih Panjang           lewat 
2905,"Ramai Investor yang akan Kunjungi IKN Nusantara, Ekonom Ingatkan Proses Investasi Masih Panjang  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasiIKN  https://t.co/qijq43VKKU lewat @tribunkaltim",Tue Jun 06 04:57:22 +0000 2023,Ramai Investor yang akan Kunjungi IKN Nusantara Ekonom Ingatkan Proses Investasi Masih Panjang           lewat 
2906,"Kenalan yuk dengan sosok Aulia Akbar, desainer grafis yang menangkan sayembara logo baru Ibu Kota Nusantara (IKN)! #ThePhraseID #AuliaAkbar #PohonHayat #IKN #IKNNusantara #IbuKotaNusantara #LogoIKN #graphicdesigner #SosokInspiratif  https://t.co/4SMfzmaZoj",Tue Jun 06 04:00:01 +0000 2023,Kenalan yuk dengan sosok Aulia Akbar desainer grafis yang menangkan sayembara logo baru Ibu Kota Nusantara IKN           
2907,"Setelah Singapura, Investor Eropa dan Timur Tengah akan Segera Kunjungi IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investorIKN  https://t.co/ceGLghWuyE lewat @tribunkaltim",Mon Jun 05 14:39:00 +0000 2023,Setelah Singapura Investor Eropa dan Timur Tengah akan Segera Kunjungi IKN Nusantara           lewat 
2908,"Setelah Singapura, Investor Eropa dan Timur Tengah akan Segera Kunjungi IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investorIKN  https://t.co/ceGLghVWJ6 lewat @tribunkaltim",Mon Jun 05 09:14:40 +0000 2023,Setelah Singapura Investor Eropa dan Timur Tengah akan Segera Kunjungi IKN Nusantara           lewat 
2909,Kenali jenis barang dan jasa yang dapat fasilitas PPN tak dipungut di IKN dalam infografis DDTCNews berikut ini https://t.co/KMnxbZKZs4  #infografis #infografispajak #pajak #infografik #infografikpajak #ibukotanusantara #IKN #PPNtidakdipungut #insentifpajak,Mon Jun 05 06:50:31 +0000 2023,Kenali jenis barang dan jasa yang dapat fasilitas PPN tak dipungut di IKN dalam infografis DDTCNews berikut ini           
2910,Baca selengkapnya di https://t.co/SRsADHwOOs  #TRANS7Update #Sobat7JadiTau #LogoIKN #IbuKotaNusantara #PohonHayat #viral,Mon Jun 05 03:17:53 +0000 2023,Baca selengkapnya di        
2911,"Kepala BKPM Sebut Investasi di IKN Nusantara Mulai Jalan Agustus 2023, Bahlil: Jangan Diragukan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #BahlilLahadalia #KepalaBKPM #MenteriInvestasi  https://t.co/FeHZWKeo99 lewat @tribunkaltim",Sun Jun 04 10:39:00 +0000 2023,Kepala BKPM Sebut Investasi di IKN Nusantara Mulai Jalan Agustus 2023 Bahlil Jangan Diragukan              lewat 
2912,"Progres IKN, Kini Mulai Membangun Rumah Jabatan Menteri https://t.co/xDYqQDmRgc lewat @properti_kini @KemenPU @pupr_perumahan @ikn_id  #ibukotanusantara #nusantara #iknusantara #kementerianpupr #infoproperti #properti #beritaproperti #beritaterbaru #PropertiTerkini",Sun Jun 04 09:54:28 +0000 2023,Progres IKN Kini Mulai Membangun Rumah Jabatan Menteri  lewat              
2913,"Kepala BKPM Sebut Investasi di IKN Nusantara Mulai Jalan Agustus 2023, Bahlil: Jangan Diragukan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #BahlilLahadalia #KepalaBKPM #MenteriInvestasi  https://t.co/FeHZWKeVYH lewat @tribunkaltim",Sun Jun 04 06:39:49 +0000 2023,Kepala BKPM Sebut Investasi di IKN Nusantara Mulai Jalan Agustus 2023 Bahlil Jangan Diragukan              lewat 
2914,"Rayu Investor agar Investasi di IKN Nusantara, Otorita: Bonus Pasar di Balikpapan dan Samarinda  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi  https://t.co/4SOGAH1mtf lewat @tribunkaltim",Sat Jun 03 23:39:00 +0000 2023,Rayu Investor agar Investasi di IKN Nusantara Otorita Bonus Pasar di Balikpapan dan Samarinda           lewat 
2915,"Revisi UU IKN Nusantara Dikebut, Suharso Sebut 3 Poin, Pemerintah Bakal Berikan Status Istimewa  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKN #revisiUUIKN  https://t.co/WOYcT0VCj3 lewat @tribunkaltim",Fri Jun 02 08:39:00 +0000 2023,Revisi UU IKN Nusantara Dikebut Suharso Sebut 3 Poin Pemerintah Bakal Berikan Status Istimewa            lewat 
2916,"Pohon Hayat, Logo IKN yang Diluncurkan Jokowi Dikaitkan dengan Ayat di Alkitab  https://t.co/kiOe67KK71  #Alkitab #IbuKotaNusantara #Jokowi #kristen",Fri Jun 02 01:39:46 +0000 2023,Pohon Hayat Logo IKN yang Diluncurkan Jokowi Dikaitkan dengan Ayat di Alkitab       
2917,"Logo IKN diresmikan, kenali filosofi dan maknanya! #ThePhraseID #logoikn #ikn #ibukotanusantara https://t.co/631RK9ITe0",Thu Jun 01 11:00:03 +0000 2023,Logo IKN diresmikan kenali filosofi dan maknanya     
2918,"Sudah tahu, dong? Kalau Ibu Kota Nusantara (IKN) telah menemukan logonya. Nah, kira-kira apa sih filosofi dari logo IKN â€œPohon Rakyatâ€ ini?   #BuletinAnime #Jokowi #PohonRakyat #LogoIKN #IKN #IbuKotaNusantara #infografis https://t.co/YN0nFcQWG5",Thu Jun 01 05:35:24 +0000 2023,Sudah tahu dong Kalau Ibu Kota Nusantara IKN telah menemukan logonya Nah kirakira apa sih filosofi dari logo IKN â€œPohon Rakyatâ€ ini          
2919,"Sudah tahu, dong? Kalau Ibu Kota Nusantara (IKN) telah menemukan logonya. Nah, kira-kira apa sih filosofi dari logo IKN â€œPohon Rakyatâ€ ini?   #BerbagiCeritaTyler #BerbagiCeritaTylerPodcast  #Jokowi #PohonRakyat #LogoIKN #IKN #IbuKotaNusantara #infografis https://t.co/qAx3Qrrmjz",Thu Jun 01 05:33:16 +0000 2023,Sudah tahu dong Kalau Ibu Kota Nusantara IKN telah menemukan logonya Nah kirakira apa sih filosofi dari logo IKN â€œPohon Rakyatâ€ ini            
2920,"Selamat pagi. Inilah logo #IbuKotaNusantara yang diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.  Temanya Pohon Hayat, pohon kehidupan. Logo #IKN karya Aulia Akbar ini terpilih melalui voting terbuka yang diikuti lebih 500.000 pemilih di seluruh Tanah Air. https://t.co/K1YRogFKl6",Wed May 31 21:25:19 +0000 2023,Selamat pagi Inilah logo  yang diluncurkan kemarin Logo yang akan menjadi identitas visual bagi IKN  Temanya Pohon Hayat pohon kehidupan Logo  karya Aulia Akbar ini terpilih melalui voting terbuka yang diikuti lebih 500000 pemilih di seluruh Tanah Air 
2921,Logo Ibu Kota Nusantara  #LogoIKN #ibukotanusantara #pohonhayat https://t.co/11dQNNk4k2,Wed May 31 16:57:40 +0000 2023,Logo Ibu Kota Nusantara     
2922,Melihat Progres Pembangunan Kawasan IKN yang Sudah Mencapai 27 Persen  https://t.co/GqKjPQxUgd #IKN #IbukotaNusantara #ProgresPembanunganIKN #PembangunanIbukota #IbukotaNusantara #Garudatv,Wed May 31 11:30:00 +0000 2023,Melihat Progres Pembangunan Kawasan IKN yang Sudah Mencapai 27 Persen        
2923,Makna logo IKN Nusantara yang didesain oleh Aulia Akbar ini memiliki hubungan dengan Pancasila dan semangat kemerdekaan Indonesia.  Selengkapnya ditautan berikut : https://t.co/OkTQqDUpHK  #jokowi #logoikn #iknnusantara #pancasila  #eramadanicom #desainlogo #ibukotanusantara https://t.co/qlegrUCDiA,Wed May 31 06:13:07 +0000 2023,Makna logo IKN Nusantara yang didesain oleh Aulia Akbar ini memiliki hubungan dengan Pancasila dan semangat kemerdekaan Indonesia  Selengkapnya ditautan berikut            
2924,"Hadapi El Nino, Otorita IKN Siaga Ancaman Kebakaran Hutan #ThePhraseID #IKN #Nusantara #IbuKotaNusantara #kebakaranhutan https://t.co/E68vi5Wx1H",Wed May 31 03:00:01 +0000 2023,Hadapi El Nino Otorita IKN Siaga Ancaman Kebakaran Hutan      
2925,"Mengenal Pohon Hayat Nusantara, Logo Baru Ibu Kota Nusantara Karya Aulia Akbar. . Selengkapnya di https://t.co/zuzgvBFeDv  #PikiranRakyat #PRMN #IKN #logo #IbuKotaNusantara #AuliaAkbar https://t.co/CKJ7thL8rt",Wed May 31 01:56:46 +0000 2023,Mengenal Pohon Hayat Nusantara Logo Baru Ibu Kota Nusantara Karya Aulia Akbar  Selengkapnya di         
2926,Tahun Pemilu 2024 Apakah akan Pengaruhi Investor di IKN Nusantara? Jawaban OIKN dan Respon Kadin  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #investor #OIKN #Kadin  https://t.co/TTZd7Li6qH lewat @tribunkaltim,Tue May 30 23:39:00 +0000 2023,Tahun Pemilu 2024 Apakah akan Pengaruhi Investor di IKN Nusantara Jawaban OIKN dan Respon Kadin              lewat 
2927,"Logo IKN Nusantara yakni  5 akar dalam logo tersebut mewakili Pancasila, 7 batang mewakili pulau besar, dan 17 kembang mekar menjadi simbol kemerdekaan yang abadi.  #logoikn #logoiknnusantara #ibukotanusantara #dppgpp #dpdgppsultra #gppsultra #gerakanpembumianpancasila https://t.co/iy3LpWxCZ3",Tue May 30 17:57:13 +0000 2023,Logo IKN Nusantara yakni  5 akar dalam logo tersebut mewakili Pancasila 7 batang mewakili pulau besar dan 17 kembang mekar menjadi simbol kemerdekaan yang abadi         
2928,Presiden Joko Widodo @jokowi resmi mengumumkan logo baru Ibu Kota Negara (IKN) Nusantara. Pemenang sayembara logo IKN adalah Aulia Akbar dengan logo bertema Pohon Hayat atau pohon kehidupan.  #logoikn #ibukotanusantara #logoiknnusantara #gppsultra #dpdgppsultra https://t.co/ek9Qf4vyp4,Tue May 30 17:55:31 +0000 2023,Presiden Joko Widodo  resmi mengumumkan logo baru Ibu Kota Negara IKN Nusantara Pemenang sayembara logo IKN adalah Aulia Akbar dengan logo bertema Pohon Hayat atau pohon kehidupan       
2929,"Sebuah penanda sejarah baru Indonesia, karya Akbar Aulia dari POT Branding HouseðŸ‘ðŸ»ðŸ¤©ðŸ‘ðŸ»  Siapa yang sudah voting logo ini? Ngacung di kolom komentar!  #WonderfulIndonesia #LogoBaruIKN #IbuKotaNusantara #ADGI",Tue May 30 14:21:31 +0000 2023,Sebuah penanda sejarah baru Indonesia karya Akbar Aulia dari POT Branding HouseðŸ‘ðŸ»ðŸ¤©ðŸ‘ðŸ»  Siapa yang sudah voting logo ini Ngacung di kolom komentar     
2930,"Presiden Jokowi Umumkan Pohon Hayat Jadi Logo IKN Nusantara, Daftar Pemenang Motor Listrik  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #logoIKN #logoIKNNusantara  https://t.co/H8cOdDuXFZ lewat @tribunkaltim",Tue May 30 13:09:00 +0000 2023,Presiden Jokowi Umumkan Pohon Hayat Jadi Logo IKN Nusantara Daftar Pemenang Motor Listrik          lewat 
2931,"Logo IKN Nusantara diluncurkan, Selasa (30/5) sore. Pemenang dari 5 logo yang sudah masuk nominasi adalah Pohon Hayat karya Aulia Akbar. Pohon Hayat memiliki arti kemakmuran. Presiden Joko Widodo mengatakan, logo sesuai dengan semangat IKN Nusantara.  #logo #ikn #ibukotanusantara https://t.co/cDxoIGzHP3",Tue May 30 11:24:17 +0000 2023,Logo IKN Nusantara diluncurkan Selasa 305 sore Pemenang dari 5 logo yang sudah masuk nominasi adalah Pohon Hayat karya Aulia Akbar Pohon Hayat memiliki arti kemakmuran Presiden Joko Widodo mengatakan logo sesuai dengan semangat IKN Nusantara     
2932,"Presiden Jokowi Umumkan Pohon Hayat Jadi Logo IKN Nusantara, Daftar Pemenang Motor Listrik  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #logoIKN #logoIKNNusantara  https://t.co/H8cOdDvvvx lewat @tribunkaltim",Tue May 30 11:24:02 +0000 2023,Presiden Jokowi Umumkan Pohon Hayat Jadi Logo IKN Nusantara Daftar Pemenang Motor Listrik          lewat 
2933,"Presiden Joko Widodo resmi mengumumkan logo untuk Ibu Kota Nusantara (IKN) hari ini, Selasa (30/5/2023) sore. Presiden menegaskan logo ini dipilih masyarakat melalui voting terbuka. PAA  #IKN #LogoIKN #IbuKotaNusantara #Jokowi #BreakingNews #iNews https://t.co/lkTEMijuLu",Tue May 30 10:36:40 +0000 2023,Presiden Joko Widodo resmi mengumumkan logo untuk Ibu Kota Nusantara IKN hari ini Selasa 3052023 sore Presiden menegaskan logo ini dipilih masyarakat melalui voting terbuka PAA        
2934,"3 Titik Rawan Kebakaran Hutan dan Lahan di IKN Nusantara, Upaya OIKN Antisipasi Dampak El Nino  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #kemarau #ElNino #Karhutla #kebakaranhutan #OIKN  https://t.co/XO2vxutGkc lewat @tribunkaltim",Mon May 29 23:39:00 +0000 2023,3 Titik Rawan Kebakaran Hutan dan Lahan di IKN Nusantara Upaya OIKN Antisipasi Dampak El Nino               lewat 
2935,"3 Titik Rawan Kebakaran Hutan dan Lahan di IKN Nusantara, Upaya OIKN Antisipasi Dampak El Nino  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #kemarau #ElNino #Karhutla #kebakaranhutan #OIKN  https://t.co/XO2vxuue9K lewat @tribunkaltim",Mon May 29 06:03:52 +0000 2023,3 Titik Rawan Kebakaran Hutan dan Lahan di IKN Nusantara Upaya OIKN Antisipasi Dampak El Nino               lewat 
2936,Cek infografis DDTCNews kali ini yang akan membahasa tentang diskon pajak penghasilan bagi yang mendirikan kantor pusat di IKN berikut ini https://t.co/rusTVGLhZa  #infografis #infografispajak #infografik #infografikpajak #diskonpajak #pajakpenghasilan #PPh #ibukotanusantara #IKN,Mon May 29 06:02:24 +0000 2023,Cek infografis DDTCNews kali ini yang akan membahasa tentang diskon pajak penghasilan bagi yang mendirikan kantor pusat di IKN berikut ini           
2937,"Masih Ada Jalan Rusak, Pemkab Berharap Infrastruktur Penajam Paser Utara Sama dengan IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #PPU #PenajamPaserUtara #Kaltim #KalimantanTimur  https://t.co/Ea83S2KK1f lewat @tribunkaltim",Sun May 28 13:41:47 +0000 2023,Masih Ada Jalan Rusak Pemkab Berharap Infrastruktur Penajam Paser Utara Sama dengan IKN Nusantara            lewat 
2938,"Alasan Investor Belum Ikut Membangun di IKN Nusantara, OIKN: Semua Ada Prosesnya, Ada Kewenangannya  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi  https://t.co/VbGKI4oqL8 lewat @tribunkaltim",Sat May 27 13:09:50 +0000 2023,Alasan Investor Belum Ikut Membangun di IKN Nusantara OIKN Semua Ada Prosesnya Ada Kewenangannya           lewat 
2939,MenpanRB: Wacana ASN bisa Work from Anywhere Kemungkinan Diterapkan saat Pemindahan ke IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #WFA #ASNpindahkeIKN  https://t.co/5kD6qystrw lewat @tribunkaltim,Fri May 26 23:39:00 +0000 2023,MenpanRB Wacana ASN bisa Work from Anywhere Kemungkinan Diterapkan saat Pemindahan ke IKN Nusantara            lewat 
2940,MenpanRB: Wacana ASN bisa Work from Anywhere Kemungkinan Diterapkan saat Pemindahan ke IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #WFA #ASNpindahkeIKN   https://t.co/5kD6qyt1h4 lewat @tribunkaltim,Fri May 26 06:29:19 +0000 2023,MenpanRB Wacana ASN bisa Work from Anywhere Kemungkinan Diterapkan saat Pemindahan ke IKN Nusantara             lewat 
2941,Otoritas IKN Kebut 220 LOI Investasi Swasta Mulai Bulan Depan  Berita selengkapnya di https://t.co/h15hHzhW2m  #sfconsulting #sfgroup #pajakuntukkita #ibukotanusantara #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/l4QOsEnSn5,Wed May 24 06:08:13 +0000 2023,Otoritas IKN Kebut 220 LOI Investasi Swasta Mulai Bulan Depan  Berita selengkapnya di             
2942,Indonesia Kantongi 29 Komitmen Investasi IKN Dari Jepang  Berita selengkapnya di https://t.co/h15hHzhW2m  #sfconsulting #sfgroup #pajakuntukkita #ibukotanusantara #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/HC4J2FWC5T,Tue May 23 05:34:26 +0000 2023,Indonesia Kantongi 29 Komitmen Investasi IKN Dari Jepang  Berita selengkapnya di             
2943,Pemerintah mengaku telah mempersiapkan fasilitas perpajakan yang bersifat menyeluruh pada setiap tahapan pembangunan dan pengembangan Ibu Kota Nusantara (IKN).  #IbuKotaNusantara #IKN #RPP #insentifpajak #insentifperpajakan https://t.co/c28AR2iflR,Mon May 22 04:57:27 +0000 2023,Pemerintah mengaku telah mempersiapkan fasilitas perpajakan yang bersifat menyeluruh pada setiap tahapan pembangunan dan pengembangan Ibu Kota Nusantara IKN       
2944,"Hari Terakhir, Cara Vote Logo IKN Nusantara, Kesempatan dapat Motor Listrik Bertanda Tangan Jokowi  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoIKN  https://t.co/ebWvyRxLPX",Sat May 20 10:25:49 +0000 2023,Hari Terakhir Cara Vote Logo IKN Nusantara Kesempatan dapat Motor Listrik Bertanda Tangan Jokowi          
2945,"Vote Logo IKN Nusantara Sekarang, Masih Ada Peluang untuk bisa Dapat Motor Listrik, Cara dan Link  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoIKN  https://t.co/OXyjPDtpEh lewat @tribunkaltim",Fri May 19 10:06:18 +0000 2023,Vote Logo IKN Nusantara Sekarang Masih Ada Peluang untuk bisa Dapat Motor Listrik Cara dan Link           lewat 
2946,@kumparan So what gitu loh? IKN kota PNS dan aparat sebagian besar lajang atau gak bawa keluarga/ anak. Terus apa signifikansi stunting 0%. Cuman gimmick aja,Sun May 12 13:11:22 +0000 2024, So what gitu loh IKN kota PNS dan aparat sebagian besar lajang atau gak bawa keluarga anak Terus apa signifikansi stunting 0 Cuman gimmick aja
2947,Mak gw barusan nyuruh gw daftar pns trus pindah ke ikn dia kenapasi,Sun May 12 13:07:56 +0000 2024,Mak gw barusan nyuruh gw daftar pns trus pindah ke ikn dia kenapasi
2948,Jokowi pelaku genosida di IKN Rempang DKI dan berbagai wilayah Indonesia #AniesPanutanku #AniesPemimpinku https://t.co/nlIajWCFZg,Sun May 12 13:07:23 +0000 2024,Jokowi pelaku genosida di IKN Rempang DKI dan berbagai wilayah Indonesia   
2949, Gedung DPR masih hutan gak ada Senayan City dan fasilitas lainnya. Bayangkan. Tertawakan Anggota DPR yang Enggan Pindah Akbar Faizal Bongkar Peta IKN hingga Tunjuk Simbol Merah Apa Artinya? https://t.co/OZ3JHKag17 #AniesPanutanku #AniesPemimpinku,Sun May 12 13:06:07 +0000 2024, Gedung DPR masih hutan gak ada Senayan City dan fasilitas lainnya Bayangkan Tertawakan Anggota DPR yang Enggan Pindah Akbar Faizal Bongkar Peta IKN hingga Tunjuk Simbol Merah Apa Artinya   
2950,mentrinya pamer rumah mewah di IKN dan sekolah ini adanya di Jakarta? DI JAKARTA??,Sun May 12 12:02:56 +0000 2024,mentrinya pamer rumah mewah di IKN dan sekolah ini adanya di Jakarta DI JAKARTA
2951,@T0M5helby MSG lbh penting krn itu programnya Prabowo IKN itu program Jokowi Kl ada sisa anggaran ya syukur2 IKN diteruskan sbg tanda terima kasih Kl tdk ada sisa ya MSG prioritas utama Kl IKN tdk diteruskan sbg tanda terimakasih Prabowo akan melindungi Jokowi spy tdk diadili,Sun May 12 11:59:38 +0000 2024, MSG lbh penting krn itu programnya Prabowo IKN itu program Jokowi Kl ada sisa anggaran ya syukur2 IKN diteruskan sbg tanda terima kasih Kl tdk ada sisa ya MSG prioritas utama Kl IKN tdk diteruskan sbg tanda terimakasih Prabowo akan melindungi Jokowi spy tdk diadili
2952,@IKNnusantaraID Progres IKN menciptakan kesempatan besar untuk investasi dan perkembangan ekonomi.,Sun May 12 11:59:23 +0000 2024, Progres IKN menciptakan kesempatan besar untuk investasi dan perkembangan ekonomi
2953,Tidak mungkin seorang presiden bereksperimen dengan modal yg sayagat besar seperti IKN. Jelas IKN adalah mimpi yang terealisasi dari jaman presiden pertama Indonesia https://t.co/7t5ngh1nWl,Sun May 12 10:32:34 +0000 2024,Tidak mungkin seorang presiden bereksperimen dengan modal yg sayagat besar seperti IKN Jelas IKN adalah mimpi yang terealisasi dari jaman presiden pertama Indonesia 
2954,@prplbtss @bitiesfess kali aja konsernya ntar di ikn kak,Sun May 12 10:32:33 +0000 2024,  kali aja konsernya ntar di ikn kak
2955,HALOOOOO yang malem ini idol gak sibuk boleh bgt main sama @TongJije buat membangkitkan GAIRAH kalian ke TheTongkrongan itu. katanya hadiah buat pemenang kapling di IKN atw apalah itu RETWEET TWEET INI YAAA YANG MW IKUTANNN‼️ https://t.co/UVWZhpEHuI,Sun May 12 10:31:53 +0000 2024,HALOOOOO yang malem ini idol gak sibuk boleh bgt main sama  buat membangkitkan GAIRAH kalian ke TheTongkrongan itu katanya hadiah buat pemenang kapling di IKN atw apalah itu RETWEET TWEET INI YAAA YANG MW IKUTANNN‼️ 
