full_text,username,cleaned,case_fold,token,stop,stemmed
Pengakuan Jusuf Kalla soal IKN Nusantara Tiba-tiba saja tak Ada Kesempatan Dialog Apa Urgensinya #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #JusufKalla #PakJK https://t.co/b1W7xrsGRr lewat @tribunkaltim,tribunkaltim,Pengakuan Jusuf Kalla soal IKN Nusantara Tibatiba saja tak Ada Kesempatan Dialog Apa Urgensinya          lewat ,pengakuan jusuf kalla soal ikn nusantara tibatiba saja tak ada kesempatan dialog apa urgensinya          lewat,"['pengakuan', 'jusuf', 'kalla', 'soal', 'ikn', 'nusantara', 'tibatiba', 'saja', 'tak', 'ada', 'kesempatan', 'dialog', 'apa', 'urgensinya', 'lewat']","['pengakuan', 'jusuf', 'kalla', 'soal', 'ikn', 'nusantara', 'tibatiba', 'tak', 'kesempatan', 'dialog', 'apa', 'urgensinya', 'lewat']","['aku', 'jusuf', 'kalla', 'soal', 'ikn', 'nusantara', 'tibatiba', 'tak', 'sempat', 'dialog', 'apa', 'urgensi', 'lewat']"
jangan lupa ya untuk follow akun Instagram @katadatagreen @jejak_in @benihbaik @nusantaraforestcity . Jumat-Minggu 26 - 28 Januari 2024 mulai jam 10 pagi hingga jam 9 malam di Kota Kasablanka Mall Jakarta! Sampai bertemu! #SabukHijauNusantara #IbuKotaNusantara #IKN,Katadatagreen,jangan lupa ya untuk follow akun Instagram      JumatMinggu 26  28 Januari 2024 mulai jam 10 pagi hingga jam 9 malam di Kota Kasablanka Mall Jakarta Sampai bertemu   ,jangan lupa ya untuk follow akun instagram      jumatminggu    januari  mulai jam  pagi hingga jam  malam di kota kasablanka mall jakarta sampai bertemu,"['jangan', 'lupa', 'ya', 'untuk', 'follow', 'akun', 'instagram', 'jumatminggu', 'januari', 'mulai', 'jam', 'pagi', 'hingga', 'jam', 'malam', 'di', 'kota', 'kasablanka', 'mall', 'jakarta', 'sampai', 'bertemu']","['jangan', 'lupa', 'follow', 'akun', 'instagram', 'jumatminggu', 'januari', 'mulai', 'jam', 'pagi', 'hingga', 'jam', 'malam', 'kota', 'kasablanka', 'mall', 'jakarta', 'bertemu']","['jangan', 'lupa', 'follow', 'akun', 'instagram', 'jumatminggu', 'januari', 'mulai', 'jam', 'pagi', 'hingga', 'jam', 'malam', 'kota', 'kasablanka', 'mall', 'jakarta', 'temu']"
Jusuf Kalla Buka-bukaan soal IKN Nusantara tak Ada Dialog Ibu Kota Negara Diputuskan Pindah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #JusufKalla #PakJK https://t.co/kxkjRkame8 lewat @tribunkaltim,tribunkaltim,Jusuf Kalla Bukabukaan soal IKN Nusantara tak Ada Dialog Ibu Kota Negara Diputuskan Pindah          lewat ,jusuf kalla bukabukaan soal ikn nusantara tak ada dialog ibu kota negara diputuskan pindah          lewat,"['jusuf', 'kalla', 'bukabukaan', 'soal', 'ikn', 'nusantara', 'tak', 'ada', 'dialog', 'ibu', 'kota', 'negara', 'diputuskan', 'pindah', 'lewat']","['jusuf', 'kalla', 'bukabukaan', 'soal', 'ikn', 'nusantara', 'tak', 'dialog', 'ibu', 'kota', 'negara', 'diputuskan', 'pindah', 'lewat']","['jusuf', 'kalla', 'bukabukaan', 'soal', 'ikn', 'nusantara', 'tak', 'dialog', 'ibu', 'kota', 'negara', 'putus', 'pindah', 'lewat']"
Jusuf Kalla Buka-bukaan soal IKN Nusantara tak Ada Dialog Ibu Kota Negara Diputuskan Pindah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #JusufKalla #PakJK https://t.co/kxkjRkaU3G lewat @tribunkaltim,tribunkaltim,Jusuf Kalla Bukabukaan soal IKN Nusantara tak Ada Dialog Ibu Kota Negara Diputuskan Pindah          lewat ,jusuf kalla bukabukaan soal ikn nusantara tak ada dialog ibu kota negara diputuskan pindah          lewat,"['jusuf', 'kalla', 'bukabukaan', 'soal', 'ikn', 'nusantara', 'tak', 'ada', 'dialog', 'ibu', 'kota', 'negara', 'diputuskan', 'pindah', 'lewat']","['jusuf', 'kalla', 'bukabukaan', 'soal', 'ikn', 'nusantara', 'tak', 'dialog', 'ibu', 'kota', 'negara', 'diputuskan', 'pindah', 'lewat']","['jusuf', 'kalla', 'bukabukaan', 'soal', 'ikn', 'nusantara', 'tak', 'dialog', 'ibu', 'kota', 'negara', 'putus', 'pindah', 'lewat']"
Pembebasan Lahan di IKN Nusantara Menelan Dana Rp 1 43 T Selama Tahun 2023 Target untuk Tahun 2024 #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #pembebasanlahan https://t.co/KbsydiLWYw lewat @tribunkaltim,tribunkaltim,Pembebasan Lahan di IKN Nusantara Menelan Dana Rp 1 43 T Selama Tahun 2023 Target untuk Tahun 2024         lewat ,pembebasan lahan di ikn nusantara menelan dana rp   t selama tahun  target untuk tahun          lewat,"['pembebasan', 'lahan', 'di', 'ikn', 'nusantara', 'menelan', 'dana', 'rp', 't', 'selama', 'tahun', 'target', 'untuk', 'tahun', 'lewat']","['pembebasan', 'lahan', 'ikn', 'nusantara', 'menelan', 'dana', 'rp', 't', 'selama', 'tahun', 'target', 'tahun', 'lewat']","['bebas', 'lahan', 'ikn', 'nusantara', 'tel', 'dana', 'rp', 't', 'lama', 'tahun', 'target', 'tahun', 'lewat']"
Pembebasan Lahan di IKN Nusantara Menelan Dana Rp 1 43 T Selama Tahun 2023 Target untuk Tahun 2024 #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #pembebasanlahan https://t.co/KbsydiMuO4 lewat @tribunkaltim,tribunkaltim,Pembebasan Lahan di IKN Nusantara Menelan Dana Rp 1 43 T Selama Tahun 2023 Target untuk Tahun 2024         lewat ,pembebasan lahan di ikn nusantara menelan dana rp   t selama tahun  target untuk tahun          lewat,"['pembebasan', 'lahan', 'di', 'ikn', 'nusantara', 'menelan', 'dana', 'rp', 't', 'selama', 'tahun', 'target', 'untuk', 'tahun', 'lewat']","['pembebasan', 'lahan', 'ikn', 'nusantara', 'menelan', 'dana', 'rp', 't', 'selama', 'tahun', 'target', 'tahun', 'lewat']","['bebas', 'lahan', 'ikn', 'nusantara', 'tel', 'dana', 'rp', 't', 'lama', 'tahun', 'target', 'tahun', 'lewat']"
Ibu Kota Nusantara #jokowi #presidenjokowi #ikn #ibukotanusantara #ibukotabaru #indonesiaemas #indonesiamaju #sekociindonesia https://t.co/lUeGdjp3vb,sekociindonesia,Ibu Kota Nusantara         ,ibu kota nusantara,"['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']"
Mari simak keseruan kegiatannya! #Presiden #JokoWidodo #Jokowi #IbuKotaNusantara #IKN #OtoritaIKN #GreenPesantren #SabukHijauNusantara #KatadataGreen #BenihBaik #Jejakin #KatadataNews #Katadata #Katadatacoid #KalauBicaraPakaiData https://t.co/fgUNkws3Ez,Katadatagreen,Mari simak keseruan kegiatannya                ,mari simak keseruan kegiatannya,"['mari', 'simak', 'keseruan', 'kegiatannya']","['simak', 'keseruan', 'kegiatannya']","['simak', 'seru', 'giat']"
Bangga akan kemewahan IKN? Aneh kemewahan itu bukan untuk kita rakyat biasa Sementara uangnya pakai uang rakyat Info IKN ‼️ Gedung Mess Paspampres Hampir Rampung #ibukotanusantara #mes... https://t.co/6ZyhNkHKUM via @YouTube,MariaGSoemitro,Bangga akan kemewahan IKN Aneh kemewahan itu bukan untuk kita rakyat biasa Sementara uangnya pakai uang rakyat Info IKN ‼️ Gedung Mess Paspampres Hampir Rampung    via ,bangga akan kemewahan ikn aneh kemewahan itu bukan untuk kita rakyat biasa sementara uangnya pakai uang rakyat info ikn ‼️ gedung mess paspampres hampir rampung    via,"['bangga', 'akan', 'kemewahan', 'ikn', 'aneh', 'kemewahan', 'itu', 'bukan', 'untuk', 'kita', 'rakyat', 'biasa', 'sementara', 'uangnya', 'pakai', 'uang', 'rakyat', 'info', 'ikn', '‼️', 'gedung', 'mess', 'paspampres', 'hampir', 'rampung', 'via']","['bangga', 'kemewahan', 'ikn', 'aneh', 'kemewahan', 'bukan', 'rakyat', 'biasa', 'uangnya', 'pakai', 'uang', 'rakyat', 'info', 'ikn', '‼️', 'gedung', 'mess', 'paspampres', 'hampir', 'rampung', 'via']","['bangga', 'mewah', 'ikn', 'aneh', 'mewah', 'bukan', 'rakyat', 'biasa', 'uang', 'pakai', 'uang', 'rakyat', 'info', 'ikn', '', 'gedung', 'mess', 'paspampres', 'hampir', 'rampung', 'via']"
Skenario Pemindahan ASN ke IKN Nusantara MenpanRB Pertimbangkan Jumlah dan Fungsi #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #ASNpindahIKN https://t.co/wPdwvIK3Ya lewat @tribunkaltim,tribunkaltim,Skenario Pemindahan ASN ke IKN Nusantara MenpanRB Pertimbangkan Jumlah dan Fungsi         lewat ,skenario pemindahan asn ke ikn nusantara menpanrb pertimbangkan jumlah dan fungsi         lewat,"['skenario', 'pemindahan', 'asn', 'ke', 'ikn', 'nusantara', 'menpanrb', 'pertimbangkan', 'jumlah', 'dan', 'fungsi', 'lewat']","['skenario', 'pemindahan', 'asn', 'ikn', 'nusantara', 'menpanrb', 'pertimbangkan', 'jumlah', 'fungsi', 'lewat']","['skenario', 'pindah', 'asn', 'ikn', 'nusantara', 'menpanrb', 'timbang', 'jumlah', 'fungsi', 'lewat']"
Peningkatan kesejahteraan dan pengurangan kemiskinan melalui skema kemitraan UMKM dalam UU Cipta Kerja #CiptaKerja #UUCIPTAKERJA #IKN #IbuKotaNusantara #Papua #ekonomi #umkm #IKN #infrastrukturpapua #pembangunanpapua #pembangunaninfrastrukturpapua #Indonesia #UUCIPTAKERJA #FYP https://t.co/EGSgr1MQFY,YMaghrobiy,Peningkatan kesejahteraan dan pengurangan kemiskinan melalui skema kemitraan UMKM dalam UU Cipta Kerja               ,peningkatan kesejahteraan dan pengurangan kemiskinan melalui skema kemitraan umkm dalam uu cipta kerja,"['peningkatan', 'kesejahteraan', 'dan', 'pengurangan', 'kemiskinan', 'melalui', 'skema', 'kemitraan', 'umkm', 'dalam', 'uu', 'cipta', 'kerja']","['peningkatan', 'kesejahteraan', 'pengurangan', 'kemiskinan', 'melalui', 'skema', 'kemitraan', 'umkm', 'uu', 'cipta', 'kerja']","['tingkat', 'sejahtera', 'kurang', 'miskin', 'lalu', 'skema', 'mitra', 'umkm', 'uu', 'cipta', 'kerja']"
Ibu Kota Nusantara #jokowi #presidenjokowi #ikn #ibukotanusantara #ibukotabaru #indonesiaemas #indonesiamaju #sekociindonesia https://t.co/fCQrqJKHZO,sekociindonesia,Ibu Kota Nusantara         ,ibu kota nusantara,"['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']"
disimak sampai akhir. Jangan lupa tetap doakan kelancaran pembangunan IKN ya. #HadiTjahjanto #IbuKotaNusantara #KementerianATRBPN #IndonesiaLengkap #IndonesiaMaju,KantahPKLKota,disimak sampai akhir Jangan lupa tetap doakan kelancaran pembangunan IKN ya     ,disimak sampai akhir jangan lupa tetap doakan kelancaran pembangunan ikn ya,"['disimak', 'sampai', 'akhir', 'jangan', 'lupa', 'tetap', 'doakan', 'kelancaran', 'pembangunan', 'ikn', 'ya']","['disimak', 'akhir', 'jangan', 'lupa', 'tetap', 'doakan', 'kelancaran', 'pembangunan', 'ikn']","['simak', 'akhir', 'jangan', 'lupa', 'tetap', 'doa', 'lancar', 'bangun', 'ikn']"
Alasan Shell Indonesia Belum Mau Mendirikan SPBU di IKN Nusantara Singgung Customer Demand #ShellIndonesia #Shell #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/KEAqrh16WT lewat @tribunkaltim,tribunkaltim,Alasan Shell Indonesia Belum Mau Mendirikan SPBU di IKN Nusantara Singgung Customer Demand          lewat ,alasan shell indonesia belum mau mendirikan spbu di ikn nusantara singgung customer demand          lewat,"['alasan', 'shell', 'indonesia', 'belum', 'mau', 'mendirikan', 'spbu', 'di', 'ikn', 'nusantara', 'singgung', 'customer', 'demand', 'lewat']","['alasan', 'shell', 'indonesia', 'mau', 'mendirikan', 'spbu', 'ikn', 'nusantara', 'singgung', 'customer', 'demand', 'lewat']","['alas', 'shell', 'indonesia', 'mau', 'diri', 'spbu', 'ikn', 'nusantara', 'singgung', 'customer', 'demand', 'lewat']"
Alasan Shell Indonesia Belum Mau Mendirikan SPBU di IKN Nusantara Singgung Customer Demand #ShellIndonesia #Shell #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/KEAqrh1EMr lewat @tribunkaltim,tribunkaltim,Alasan Shell Indonesia Belum Mau Mendirikan SPBU di IKN Nusantara Singgung Customer Demand          lewat ,alasan shell indonesia belum mau mendirikan spbu di ikn nusantara singgung customer demand          lewat,"['alasan', 'shell', 'indonesia', 'belum', 'mau', 'mendirikan', 'spbu', 'di', 'ikn', 'nusantara', 'singgung', 'customer', 'demand', 'lewat']","['alasan', 'shell', 'indonesia', 'mau', 'mendirikan', 'spbu', 'ikn', 'nusantara', 'singgung', 'customer', 'demand', 'lewat']","['alas', 'shell', 'indonesia', 'mau', 'diri', 'spbu', 'ikn', 'nusantara', 'singgung', 'customer', 'demand', 'lewat']"
Ibu Kota Nusantara #jokowi #presidenjokowi #ikn #ibukotanusantara #ibukotabaru #indonesiaemas #indonesiamaju #sekociindonesia https://t.co/jTpG2g0FPa,sekociindonesia,Ibu Kota Nusantara         ,ibu kota nusantara,"['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']"
Ibu Kota Nusantara #jokowi #presidenjokowi #ikn #ibukotanusantara #ibukotabaru #indonesiaemas #indonesiamaju #sekociindonesia https://t.co/IkAvpIbTNH,sekociindonesia,Ibu Kota Nusantara         ,ibu kota nusantara,"['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']"
Ibu Kota Nusantara #jokowi #presidenjokowi #ikn #ibukotanusantara #ibukotabaru #indonesiaemas #indonesiamaju #sekociindonesia https://t.co/GCkIWRCQZM,sekociindonesia,Ibu Kota Nusantara         ,ibu kota nusantara,"['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']","['ibu', 'kota', 'nusantara']"
Ibu Kota Nusantara (IKN) #jokowi #presidenjokowi #ikn #ibukotanusantara #ibukotabaru #indonesiaemas #indonesiamaju #sekociindonesia #hujan https://t.co/TiNSRX04L9,sekociindonesia,Ibu Kota Nusantara IKN          ,ibu kota nusantara ikn,"['ibu', 'kota', 'nusantara', 'ikn']","['ibu', 'kota', 'nusantara', 'ikn']","['ibu', 'kota', 'nusantara', 'ikn']"
Apical MPM Group dan Chandra Asri (@ChandraasriID). #Presiden #JokoWidodo #Jokowi #IbuKotaNusantara #IKN #OtoritaIKN #GreenPesantren #SabukHijauNusantara #KatadataGreen #BenihBaik #Jejakin #Katadata #Katadatacoid #KalauBicaraPakaiData,Katadatagreen,Apical MPM Group dan Chandra Asri               ,apical mpm group dan chandra asri,"['apical', 'mpm', 'group', 'dan', 'chandra', 'asri']","['apical', 'mpm', 'group', 'chandra', 'asri']","['apical', 'mpm', 'group', 'chandra', 'asri']"
Progres Pembangunan Ibu Kota Nusantara (IKN) #IKN #IbuKotaNusantara #Papua #ekonomi #umkm #IKN #infrastrukturpapualInfo #24hours #fypシ #fypage #Umum #Jakarta #Jawatimur #fypgakni #fypsounds #fypシ゚ https://t.co/hQntwu1dxl,YMaghrobiy,Progres Pembangunan Ibu Kota Nusantara IKN                ゚ ,progres pembangunan ibu kota nusantara ikn                ゚,"['progres', 'pembangunan', 'ibu', 'kota', 'nusantara', 'ikn', '゚']","['progres', 'pembangunan', 'ibu', 'kota', 'nusantara', 'ikn', '゚']","['progres', 'bangun', 'ibu', 'kota', 'nusantara', 'ikn', '']"
Pembangunan Masjid Negara di IKN Telan Anggaran Rp940 Miliar #Masjid #IKN #IbuKotaNusantara https://t.co/XSOPBzACyq,ikhbarcom,Pembangunan Masjid Negara di IKN Telan Anggaran Rp940 Miliar    ,pembangunan masjid negara di ikn telan anggaran rp miliar,"['pembangunan', 'masjid', 'negara', 'di', 'ikn', 'telan', 'anggaran', 'rp', 'miliar']","['pembangunan', 'masjid', 'negara', 'ikn', 'telan', 'anggaran', 'rp', 'miliar']","['bangun', 'masjid', 'negara', 'ikn', 'telan', 'anggar', 'rp', 'miliar']"
Groundbreaking IKN Nusantara Tahap 4 Presiden Jokowi: tak Ada Alasan Investor Ragu #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi https://t.co/8QKubCyPNN lewat @tribunkaltim,tribunkaltim,Groundbreaking IKN Nusantara Tahap 4 Presiden Jokowi tak Ada Alasan Investor Ragu       lewat ,groundbreaking ikn nusantara tahap  presiden jokowi tak ada alasan investor ragu       lewat,"['groundbreaking', 'ikn', 'nusantara', 'tahap', 'presiden', 'jokowi', 'tak', 'ada', 'alasan', 'investor', 'ragu', 'lewat']","['groundbreaking', 'ikn', 'nusantara', 'tahap', 'presiden', 'jokowi', 'tak', 'alasan', 'investor', 'ragu', 'lewat']","['groundbreaking', 'ikn', 'nusantara', 'tahap', 'presiden', 'jokowi', 'tak', 'alas', 'investor', 'ragu', 'lewat']"
Kepala Negara menyampaikan pemerintah juga akan membangun gereja wihara pura dan klenteng di samping Masjid Negara. Download #MetroTVXtend di Play Store &amp; App Store. #ikn #masjidnegara #groundbreaking #ibukotanusantara #jokowi,Metro_TV,Kepala Negara menyampaikan pemerintah juga akan membangun gereja wihara pura dan klenteng di samping Masjid Negara Download  di Play Store amp App Store     ,kepala negara menyampaikan pemerintah juga akan membangun gereja wihara pura dan klenteng di samping masjid negara download  di play store amp app store,"['kepala', 'negara', 'menyampaikan', 'pemerintah', 'juga', 'akan', 'membangun', 'gereja', 'wihara', 'pura', 'dan', 'klenteng', 'di', 'samping', 'masjid', 'negara', 'download', 'di', 'play', 'store', 'amp', 'app', 'store']","['kepala', 'negara', 'menyampaikan', 'pemerintah', 'membangun', 'gereja', 'wihara', 'pura', 'klenteng', 'samping', 'masjid', 'negara', 'download', 'play', 'store', 'amp', 'app', 'store']","['kepala', 'negara', 'sampai', 'perintah', 'bangun', 'gereja', 'wihara', 'pura', 'klenteng', 'samping', 'masjid', 'negara', 'download', 'play', 'store', 'amp', 'app', 'store']"
Pembangunan Masjid Negara dikerjakan selama 400 hari kerja. Nilai pembangunan mencapai Rp940 miliar. #ikn #masjidnegara #groundbreaking #ibukotanusantara #jokowi,Metro_TV,Pembangunan Masjid Negara dikerjakan selama 400 hari kerja Nilai pembangunan mencapai Rp940 miliar     ,pembangunan masjid negara dikerjakan selama  hari kerja nilai pembangunan mencapai rp miliar,"['pembangunan', 'masjid', 'negara', 'dikerjakan', 'selama', 'hari', 'kerja', 'nilai', 'pembangunan', 'mencapai', 'rp', 'miliar']","['pembangunan', 'masjid', 'negara', 'dikerjakan', 'selama', 'hari', 'kerja', 'nilai', 'pembangunan', 'mencapai', 'rp', 'miliar']","['bangun', 'masjid', 'negara', 'kerja', 'lama', 'hari', 'kerja', 'nilai', 'bangun', 'capai', 'rp', 'miliar']"
Presiden Joko Widodo (Jokowi) melakukan groundbreaking pembangunan Masjid Negara di Ibu Kota Negara (IKN) Nusantara Kalimantan Timur. Kapasitas rumah ibadah itu mencapai 61 ribu. #ikn #masjidnegara #groundbreaking #ibukotanusantara #jokowi https://t.co/EPbfwfdP5x,Metro_TV,Presiden Joko Widodo Jokowi melakukan groundbreaking pembangunan Masjid Negara di Ibu Kota Negara IKN Nusantara Kalimantan Timur Kapasitas rumah ibadah itu mencapai 61 ribu      ,presiden joko widodo jokowi melakukan groundbreaking pembangunan masjid negara di ibu kota negara ikn nusantara kalimantan timur kapasitas rumah ibadah itu mencapai  ribu,"['presiden', 'joko', 'widodo', 'jokowi', 'melakukan', 'groundbreaking', 'pembangunan', 'masjid', 'negara', 'di', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'kalimantan', 'timur', 'kapasitas', 'rumah', 'ibadah', 'itu', 'mencapai', 'ribu']","['presiden', 'joko', 'widodo', 'jokowi', 'melakukan', 'groundbreaking', 'pembangunan', 'masjid', 'negara', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'kalimantan', 'timur', 'kapasitas', 'rumah', 'ibadah', 'mencapai', 'ribu']","['presiden', 'joko', 'widodo', 'jokowi', 'laku', 'groundbreaking', 'bangun', 'masjid', 'negara', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'kalimantan', 'timur', 'kapasitas', 'rumah', 'ibadah', 'capai', 'ribu']"
Presiden Joko Widodo (Jokowi) resmi memulai pembangunan Masjid Negara di Ibu Kota Nusantara (IKN) pada Rabu (17/01/2024). &lt; #IKN #Jokowi #IbuKotaNusantara https://t.co/tY80seraGc,kompascom,Presiden Joko Widodo Jokowi resmi memulai pembangunan Masjid Negara di Ibu Kota Nusantara IKN pada Rabu 17012024 lt    ,presiden joko widodo jokowi resmi memulai pembangunan masjid negara di ibu kota nusantara ikn pada rabu  lt,"['presiden', 'joko', 'widodo', 'jokowi', 'resmi', 'memulai', 'pembangunan', 'masjid', 'negara', 'di', 'ibu', 'kota', 'nusantara', 'ikn', 'pada', 'rabu', 'lt']","['presiden', 'joko', 'widodo', 'jokowi', 'resmi', 'memulai', 'pembangunan', 'masjid', 'negara', 'ibu', 'kota', 'nusantara', 'ikn', 'rabu', 'lt']","['presiden', 'joko', 'widodo', 'jokowi', 'resmi', 'mulai', 'bangun', 'masjid', 'negara', 'ibu', 'kota', 'nusantara', 'ikn', 'rabu', 'lt']"
Presiden Joko Widodo mengatakan selain masjid pemerintah pun akan membangun tempat ibadah lain di kawasan Ibu Kota Nusantara (IKN) Penajam Paser Utara Kalimantan Timur. &lt; #IKN #RumahIbadah #IbuKotaNusantara https://t.co/XvxbAL0qMA,kompascom,Presiden Joko Widodo mengatakan selain masjid pemerintah pun akan membangun tempat ibadah lain di kawasan Ibu Kota Nusantara IKN Penajam Paser Utara Kalimantan Timur lt    ,presiden joko widodo mengatakan selain masjid pemerintah pun akan membangun tempat ibadah lain di kawasan ibu kota nusantara ikn penajam paser utara kalimantan timur lt,"['presiden', 'joko', 'widodo', 'mengatakan', 'selain', 'masjid', 'pemerintah', 'pun', 'akan', 'membangun', 'tempat', 'ibadah', 'lain', 'di', 'kawasan', 'ibu', 'kota', 'nusantara', 'ikn', 'penajam', 'paser', 'utara', 'kalimantan', 'timur', 'lt']","['presiden', 'joko', 'widodo', 'mengatakan', 'masjid', 'pemerintah', 'membangun', 'tempat', 'ibadah', 'kawasan', 'ibu', 'kota', 'nusantara', 'ikn', 'penajam', 'paser', 'utara', 'kalimantan', 'timur', 'lt']","['presiden', 'joko', 'widodo', 'kata', 'masjid', 'perintah', 'bangun', 'tempat', 'ibadah', 'kawasan', 'ibu', 'kota', 'nusantara', 'ikn', 'najam', 'paser', 'utara', 'kalimantan', 'timur', 'lt']"
Masjid Negara di IKN Mulai Dibangun Nilai Konstruksi Rp 940 Miliar &lt; #IKN #MasjidIKN #IbuKotaNusantara #JernihkanHarapan https://t.co/ayV8MFBaaq,kompascom,Masjid Negara di IKN Mulai Dibangun Nilai Konstruksi Rp 940 Miliar lt     ,masjid negara di ikn mulai dibangun nilai konstruksi rp  miliar lt,"['masjid', 'negara', 'di', 'ikn', 'mulai', 'dibangun', 'nilai', 'konstruksi', 'rp', 'miliar', 'lt']","['masjid', 'negara', 'ikn', 'mulai', 'dibangun', 'nilai', 'konstruksi', 'rp', 'miliar', 'lt']","['masjid', 'negara', 'ikn', 'mulai', 'bangun', 'nilai', 'konstruksi', 'rp', 'miliar', 'lt']"
Hari Ini Jokowi Groundbreaking 10 Proyek di IKN Nusantara Ada Masjid Negara Kapasitas 1 Juta Jemaah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #TribunKaltimHariIni https://t.co/Syq0I18ruA lewat @tribunkaltim,tribunkaltim,Hari Ini Jokowi Groundbreaking 10 Proyek di IKN Nusantara Ada Masjid Negara Kapasitas 1 Juta Jemaah         lewat ,hari ini jokowi groundbreaking  proyek di ikn nusantara ada masjid negara kapasitas  juta jemaah         lewat,"['hari', 'ini', 'jokowi', 'groundbreaking', 'proyek', 'di', 'ikn', 'nusantara', 'ada', 'masjid', 'negara', 'kapasitas', 'juta', 'jemaah', 'lewat']","['hari', 'jokowi', 'groundbreaking', 'proyek', 'ikn', 'nusantara', 'masjid', 'negara', 'kapasitas', 'juta', 'jemaah', 'lewat']","['hari', 'jokowi', 'groundbreaking', 'proyek', 'ikn', 'nusantara', 'masjid', 'negara', 'kapasitas', 'juta', 'jemaah', 'lewat']"
Pembangunan Ibu Kota Nusantara (IKN) dirancang bebas kabel bergelantungan. Selain berbahaya hal ini juga menyangkut soal estetika kota. &lt; #IKN #IbuKotaNusantara https://t.co/tzycq6HzLh,kompascom,Pembangunan Ibu Kota Nusantara IKN dirancang bebas kabel bergelantungan Selain berbahaya hal ini juga menyangkut soal estetika kota lt   ,pembangunan ibu kota nusantara ikn dirancang bebas kabel bergelantungan selain berbahaya hal ini juga menyangkut soal estetika kota lt,"['pembangunan', 'ibu', 'kota', 'nusantara', 'ikn', 'dirancang', 'bebas', 'kabel', 'bergelantungan', 'selain', 'berbahaya', 'hal', 'ini', 'juga', 'menyangkut', 'soal', 'estetika', 'kota', 'lt']","['pembangunan', 'ibu', 'kota', 'nusantara', 'ikn', 'dirancang', 'bebas', 'kabel', 'bergelantungan', 'berbahaya', 'menyangkut', 'soal', 'estetika', 'kota', 'lt']","['bangun', 'ibu', 'kota', 'nusantara', 'ikn', 'rancang', 'bebas', 'kabel', 'gantung', 'bahaya', 'sangkut', 'soal', 'estetika', 'kota', 'lt']"
Alasan Pengamat Sarankan Pemerintah Tunda Proyek Kereta di IKN Nusantara Fokus Infrastruktur Dasar #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #keretaIKN https://t.co/RS7KJb60EU lewat @tribunkaltim,tribunkaltim,Alasan Pengamat Sarankan Pemerintah Tunda Proyek Kereta di IKN Nusantara Fokus Infrastruktur Dasar         lewat ,alasan pengamat sarankan pemerintah tunda proyek kereta di ikn nusantara fokus infrastruktur dasar         lewat,"['alasan', 'pengamat', 'sarankan', 'pemerintah', 'tunda', 'proyek', 'kereta', 'di', 'ikn', 'nusantara', 'fokus', 'infrastruktur', 'dasar', 'lewat']","['alasan', 'pengamat', 'sarankan', 'pemerintah', 'tunda', 'proyek', 'kereta', 'ikn', 'nusantara', 'fokus', 'infrastruktur', 'dasar', 'lewat']","['alas', 'amat', 'saran', 'perintah', 'tunda', 'proyek', 'kereta', 'ikn', 'nusantara', 'fokus', 'infrastruktur', 'dasar', 'lewat']"
