created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jan 04 07:35:01 +0000 2024;1742811860087500858;"Besaran Dana APBN yang Dipakai IKN Nusantara hingga 2023, Jumlah Anggaran yang Disiapkan Tahun 2024  #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #APBN  https://t.co/wIAOk6ECLe lewat @tribunkaltim";0;0;0;0;in;103551225;1742811860087500858;tribunkaltim;https://twitter.com/tribunkaltim/status/1742811860087500858
Thu Jan 04 03:45:03 +0000 2024;1742753986674098273;"Beberapa Faktor Pemilihan Lokasi IKN #IKN #ibukotanusantara #ibukotabaru #ibukotanegara https://t.co/AgaqFO5Ja5";0;0;0;0;in;1605782150350897152;1742753986674098273;VanessaPadmana7;https://twitter.com/VanessaPadmana7/status/1742753986674098273
Thu Jan 04 03:44:57 +0000 2024;1742753959956361559;"Alokasi belanja IKN hingga 2024 #IKN #ibukotanusantara #ibukotabaru #ibukotanegara https://t.co/U43LWMKhZP";0;0;0;0;in;1605782150350897152;1742753959956361559;VanessaPadmana7;https://twitter.com/VanessaPadmana7/status/1742753959956361559
Thu Jan 04 03:44:51 +0000 2024;1742753935486775413;"Pembangunan IKN nusantara membuat kemajuan #IKN #ibukotanusantara #ibukotabaru #ibukotanegara https://t.co/ecNMUbNAps";0;0;0;0;in;1605782150350897152;1742753935486775413;VanessaPadmana7;https://twitter.com/VanessaPadmana7/status/1742753935486775413
Thu Jan 04 00:39:00 +0000 2024;1742707162780930267;"Tahun 2023, IKN Nusantara sudah Sedot APBN Rp 26,7 T, Banggar DPR Ingatkan Kurangnya Minat Swasta  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN  https://t.co/azORmxO6MA lewat @tribunkaltim";0;0;0;0;in;103551225;1742707162780930267;tribunkaltim;https://twitter.com/tribunkaltim/status/1742707162780930267
Wed Jan 03 10:23:34 +0000 2024;1742491886462591201;"Tahun 2023, IKN Nusantara sudah Sedot APBN Rp 26,7 T, Banggar DPR Ingatkan Kurangnya Minat Swasta  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN   https://t.co/azORmxOEC8 lewat @tribunkaltim";0;0;0;0;in;103551225;1742491886462591201;tribunkaltim;https://twitter.com/tribunkaltim/status/1742491886462591201
Wed Jan 03 05:06:58 +0000 2024;1742412211971293598;"Literally kota masa depan banget yaahhh🔥✈️  #majalabs #IKN #ibukotanusantara #blockchaintechnology #ArtificialIntelligence https://t.co/HXirKHdpTn";0;0;0;0;in;1495570216847241217;1742412211971293598;majalabs_xyz;https://twitter.com/majalabs_xyz/status/1742412211971293598
Tue Jan 02 23:39:00 +0000 2024;1742329675337375932;"Banggar DPR RI Soroti Dana APBN untuk IKN Nusantara, OIKN Yakin Target 80 Persen Non-APBN Tercapai  #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN #BanggarDPR  https://t.co/68utEkJyYn lewat @tribunkaltim";0;0;0;0;in;103551225;1742329675337375932;tribunkaltim;https://twitter.com/tribunkaltim/status/1742329675337375932
Tue Jan 02 11:21:31 +0000 2024;1742144084851208277;"Banggar DPR RI Soroti Dana APBN untuk IKN Nusantara, OIKN Yakin Target 80 Persen Non-APBN Tercapai  #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN #BanggarDPR  https://t.co/68utEkJyYn lewat @tribunkaltim";0;0;0;0;in;103551225;1742144084851208277;tribunkaltim;https://twitter.com/tribunkaltim/status/1742144084851208277
Tue Jan 02 09:36:49 +0000 2024;1742117734794813692;"Kemenkeu Pastikan Perlakuan Insentif Pajak Untuk IKN Akan Fleksibel  Berita selengkapnya di https://t.co/h15hHzhW2m  #sfconsulting #sfgroup #pajakuntukkita #ibukotanusantara #kanwilbeacukai #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/3RwgFjwTmZ";0;0;0;0;in;938977649182908416;1742117734794813692;consulting_sf;https://twitter.com/consulting_sf/status/1742117734794813692
Sat Dec 30 15:20:11 +0000 2023;1741116980030251091;"Angkat Lakon ‘Semar Mbangun Kahyangan’,  Ruwatan Wayang di @ikn_id #IbuKotaNusantara  https://t.co/Jo28uuHmDE";0;0;0;3;in;84328039;1741116980030251091;TV9NUsantara;https://twitter.com/TV9NUsantara/status/1741116980030251091
Sat Dec 30 00:39:00 +0000 2023;1740895223503561059;"Heboh di X, Biaya Hidup di IKN Nusantara Lebih Mahal daripada Jakarta, Respon Juru Bicara Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Jakarta  https://t.co/w9IVD5FXxB lewat @tribunkaltim";0;1;0;0;in;103551225;1740895223503561059;tribunkaltim;https://twitter.com/tribunkaltim/status/1740895223503561059
Fri Dec 29 10:38:43 +0000 2023;1740683758867820792;"Heboh di X, Biaya Hidup di IKN Nusantara Lebih Mahal daripada Jakarta, Respon Juru Bicara Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Jakarta  https://t.co/w9IVD5FXxB lewat @tribunkaltim";0;0;0;0;in;103551225;1740683758867820792;tribunkaltim;https://twitter.com/tribunkaltim/status/1740683758867820792
Fri Dec 29 01:09:00 +0000 2023;1740540385414234292;"Lowongan Kerja Dua Jabatan Deputi di Otorita IKN Nusantara, Non-PNS bisa Mendaftar, Persyaratannya   #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #OtoritaIKN  https://t.co/41iKGFMPtu lewat @tribunkaltim";0;0;0;0;in;103551225;1740540385414234292;tribunkaltim;https://twitter.com/tribunkaltim/status/1740540385414234292
Thu Dec 28 12:33:13 +0000 2023;1740350186407465283;"Penjelasan Anies soal IKN Nusantara Bukan Prioritas, Bereskan Kebutuhan Dasar supaya Kalimantan Maju  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Pilpres2024 #Anies #AniesMuhaimin  https://t.co/Lz3lfeFpSI lewat @tribunkaltim";0;0;0;0;in;103551225;1740350186407465283;tribunkaltim;https://twitter.com/tribunkaltim/status/1740350186407465283
Thu Dec 28 05:52:04 +0000 2023;1740249236334379228;"Pembangunan IKN tahap pertama sudah hampir selesai.. goo indonesia #ikn #ibukotanusantara #kaltim #jakarta #viral #fyp https://t.co/htBl6hPUhV";0;0;0;0;in;1630030373915852800;1740249236334379228;agara_dika;https://twitter.com/agara_dika/status/1740249236334379228
Wed Dec 27 03:39:00 +0000 2023;1739853358465253425;"Ramai soal Investor IKN Nusantara, Ekonom Singgung Kereta Cepat Whoosh, Ujung-ujungnya Pakai APBN  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN  https://t.co/yCcXBYv79F lewat @tribunkaltim";0;0;0;0;in;103551225;1739853358465253425;tribunkaltim;https://twitter.com/tribunkaltim/status/1739853358465253425
Tue Dec 26 15:12:23 +0000 2023;1739665467214868540;"Ramai soal Investor IKN Nusantara, Ekonom Singgung Kereta Cepat Whoosh, Ujung-ujungnya Pakai APBN  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN  https://t.co/yCcXBYvEZd lewat @tribunkaltim";0;0;1;0;in;103551225;1739665467214868540;tribunkaltim;https://twitter.com/tribunkaltim/status/1739665467214868540
Sun Dec 24 08:43:17 +0000 2023;1738842770859802753;"Statement gua terkait diatas bisa dilihat di link bawah Instagram @defnaputra yahh. *DNP 🙏🏽🔥🇮🇩 ⬇️⬇️⬇️ https://t.co/NbWyoJ6ecj  @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd   #IbukotaNusantara #Nusantara #PembangunanIKN #IKN #forestcity https://t.co/5USECQNVd5";0;0;0;1;in;1101000481;1738839455480664548;defnaputra;https://twitter.com/defnaputra/status/1738842770859802753
Sun Dec 24 08:30:06 +0000 2023;1738839455480664548;"Pingin throwback pas Pa @aniesbaswedan menyampaikan statement harapan pd @ikn_id tgl 14 Maret 2022. Ini hanya sekedar cuplikan statement aja, terlepas statement skrng setelah maju jd Capres terkait kritik Pembangunan IKN.  #throwback #IbukotaNusantara #IKN #Nusantara #forestcity https://t.co/Pueyl54qdm";0;1;0;1;in;1101000481;1738839455480664548;defnaputra;https://twitter.com/defnaputra/status/1738839455480664548
Sun Dec 24 03:27:35 +0000 2023;1738763322227654767;"Dampak PPU Menunggak Bayar Listrik, Daerah Penyangga IKN Nusantara Gelap, 8 Titik Lampu PJU Mati  #PPU #PenyanggaIKN #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #InfoPenajam #KabarPenajam #BeritaPenajam  https://t.co/gkrfMpdP3J lewat @tribunkaltim";0;0;0;0;in;103551225;1738763322227654767;tribunkaltim;https://twitter.com/tribunkaltim/status/1738763322227654767
Sat Dec 23 14:23:08 +0000 2023;1738565907830730891;"Relawan #erickthohir  di Jawa Barat deklarasi dukung #prabowo #Gibran  #gibran #gibranrakabuming #ikn #pemilu2024 #prabowo #ganjarpranowo #mahfudmd #aniesbaswedan #muhaiminiskandar #cakimin #ibukotanusantara #ibukotanegara #pilpres2024 #jokowi #promedia #socmedpreneur https://t.co/k59MzVWTkL";0;0;0;0;in;1963760220;1738565907830730891;David_T_anggara;https://twitter.com/David_T_anggara/status/1738565907830730891
Sat Dec 23 11:30:00 +0000 2023;1738522340043137429;"Namun, sekarang menolak IKN karena berpasangan dengan Anies Baswedan dan lebih fokus pada pembangunan 40 kota setara Jakarta.   #CakImin #MuhaiminIskandar #IKN #IbuKotaNusantara #AniesBaswedan";0;0;0;4;in;1630877284197613568;1738522337253970249;Kriuuukid;https://twitter.com/Kriuuukid/status/1738522340043137429
Sat Dec 23 02:57:45 +0000 2023;1738393426834681996;"Terkait IKN Nusantara, Beda Pendapat Cak Imin, Gibran dan Mahfud MD di Debat Cawapres  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #cawapres #Pilpres2024 #Gibran #CakImin #Muhaimin #Mahfud  https://t.co/QHGy7rYYpJ lewat @tribunkaltim";0;0;0;0;in;103551225;1738393426834681996;tribunkaltim;https://twitter.com/tribunkaltim/status/1738393426834681996
Sat Dec 23 01:06:53 +0000 2023;1738365525301059714;"Cak Imin Potong Tumpeng di IKN Nusantara, Disentil Gibran saat Debat Cawapres, Cek Faktanya  #Pilpres204 #CakImin #MuhaiminIskandar #Gibran #potongtumpeng #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/kaS0HuU6K5 lewat @tribunkaltim";0;0;0;0;in;103551225;1738365525301059714;tribunkaltim;https://twitter.com/tribunkaltim/status/1738365525301059714
Fri Dec 22 16:30:13 +0000 2023;1738235505396052194;"Beneran nih IKN ga penting? Coba kita dengar apa kata Kak Putri.  Kasih Paham Kak!!!   #prabowo #gibran #prabowogibran #ikn #ibukotanusantara #puterikomarudin #kasihpaham #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas #dekade08 #mendingprabowo… https://t.co/c6MKl63Vjz";0;3;4;15;in;1576913175227748352;1738235505396052194;dekade_08;https://twitter.com/dekade_08/status/1738235505396052194
Fri Dec 22 09:45:38 +0000 2023;1738133686112203011;"Pembangunan IKN tahap pertama sudah hampir selesai.. goo indonesia #ikn #ibukotanusantara #kaltim #jakarta #viral #fyp https://t.co/TrdMETYhvl";0;0;0;0;in;1630030373915852800;1738133686112203011;agara_dika;https://twitter.com/agara_dika/status/1738133686112203011
Fri Dec 22 06:39:00 +0000 2023;1738086717515587955;"Kampanye Ganjar Pranowo ke IKN Nusantara Diikuti Gibran, Ditempel Presiden Jokowi Groundbreaking  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Ganjar #Gibran #Jokowi #Pilpres2024  https://t.co/vo8XoeOlmm lewat @tribunkaltim";0;0;0;0;in;103551225;1738086717515587955;tribunkaltim;https://twitter.com/tribunkaltim/status/1738086717515587955
Fri Dec 22 06:04:33 +0000 2023;1738078047524536320;"Presiden Jokowi Tekankan Insentif Pajak UMKM Akan Dorong Pengembangan Ekonomi IKN  Berita selengkapnya di https://t.co/h15hHzhW2m  #sfconsulting #sfgroup #pajakuntukkita #ibukotanusantara #kanwilbeacukai #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/CahB9ipjrN";0;0;0;0;in;938977649182908416;1738078047524536320;consulting_sf;https://twitter.com/consulting_sf/status/1738078047524536320
Fri Dec 22 05:46:58 +0000 2023;1738073626052804619;"Kapolri Paparkan Konsep Smart Security Untuk Polres IKN  Selengkapnya silahkan baca di: https://t.co/G75UXcLOGi  #surabaya #jakarta #memorandum #kapolri #smartsecurity #polresikn #ikn #ibukotanusantara #jokowi";0;0;0;0;in;1185733219594973189;1738073626052804619;SKHmemorandum;https://twitter.com/SKHmemorandum/status/1738073626052804619
Fri Dec 22 03:01:15 +0000 2023;1738031918158118956;"Pembangunan IKN tahap pertama sudah hampir selesai.. goo indonesia #ikn #ibukotanusantara #kaltim #jakarta #viral #fyp https://t.co/heAYLeH88D";1;0;0;0;in;1630030373915852800;1738031918158118956;agara_dika;https://twitter.com/agara_dika/status/1738031918158118956
Fri Dec 22 02:49:41 +0000 2023;1738029009265717512;"Presiden Joko Widodo (Jokowi) mengatakan UMKM yang menanamkan modal di Ibu Kota Nusantara (IKN) bakal terbebas dari kewajiban membayar PPh ataupun PPN.  #ibukotanegara #ibukotanusantara #IKN #ibukotabaru #Jokowi #PPh #PPN #Jokowi https://t.co/960O4bOgnC";0;0;0;0;in;743982727095947265;1738029009265717512;DDTCNews;https://twitter.com/DDTCNews/status/1738029009265717512
Fri Dec 22 02:28:12 +0000 2023;1738023603923489169;"Kampanye Ganjar Pranowo ke IKN Nusantara Diikuti Gibran, Ditempel Presiden Jokowi Groundbreaking  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Ganjar #Gibran #Jokowi #Pilpres2024  https://t.co/vo8XoeOTbU lewat @tribunkaltim";0;0;0;0;in;103551225;1738023603923489169;tribunkaltim;https://twitter.com/tribunkaltim/status/1738023603923489169
Thu Dec 21 14:12:13 +0000 2023;1737838387888087237;"Ketua PTA Samarinda hadiri Ground Breaking Makodim dan Mako Polres IKN di Kab. Penajam Paser Utara pada Kamis pagi, 21/12/2023. . . #PTASamarindaPRIMA #ibukotanusantara . . Adm Nisa https://t.co/zWjATJZhg7";0;0;0;1;in;1424932134465138692;1737838387888087237;ptasmd;https://twitter.com/ptasmd/status/1737838387888087237
Thu Dec 21 10:39:00 +0000 2023;1737784727560388869;"Jubir Timnas Anies - Muhaimin Singgung Hasil Penelitian BRIN, Ada Ketegangan Sosial di IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #AniesMuhaimin  https://t.co/q3rBcSFprE lewat @tribunkaltim";0;0;0;0;in;103551225;1737784727560388869;tribunkaltim;https://twitter.com/tribunkaltim/status/1737784727560388869
Thu Dec 21 08:15:57 +0000 2023;1737748730575769969;"Dalam forum desak Anies di NTB @aniesbaswedan menjawab pertanyaan mahasiswa soal pandangannya terhadap pembangunan IKN.   Download #metrotvxtend di app store &amp  play store  #aniesbaswedan #IKN #ibukotanusantara #ibukotanegara #pemilu2024 https://t.co/eNu1v8MFOA";6;31;86;345;in;57261519;1737748730575769969;Metro_TV;https://twitter.com/Metro_TV/status/1737748730575769969
Thu Dec 21 03:31:36 +0000 2023;1737677170305319118;"Jubir Timnas Anies - Muhaimin Singgung Hasil Penelitian BRIN, Ada Ketegangan Sosial di IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #AniesMuhaimin  https://t.co/q3rBcSFXhc lewat @tribunkaltim";0;0;0;0;in;103551225;1737677170305319118;tribunkaltim;https://twitter.com/tribunkaltim/status/1737677170305319118
Thu Dec 21 03:07:29 +0000 2023;1737671099541082119;"Presiden Jokowi menyampaikan bahwa saat ini pemerintah tengah memulai kegiatan penghijauan Kawasan Ibu Kota Nusantara (IKN). Presiden menilai langkah tersebut adalah untuk membangun hutan hujan tropis di IKN dengan tanaman yang beragam.  #klhk #IKN #TanamPohon #IbuKotaNusantara";0;1;0;1;in;281999519;1737671092737827016;KementerianLHK;https://twitter.com/KementerianLHK/status/1737671099541082119
Wed Dec 20 14:24:57 +0000 2023;1737479201903485223;"Presiden @jokowi menyampaikan bahwa saat ini pemerintah tengah memulai kegiatan penghijauan Kawasan Ibu Kota Nusantara (IKN). Presiden menilai langkah tersebut adalah untuk membangun hutan hujan tropis di IKN dengan tanaman yang beragam.  #klhk #IKN #TanamPohon #IbuKotaNusantara https://t.co/VlH4tkkwHW";0;0;0;1;in;281999519;1737477499599331401;KementerianLHK;https://twitter.com/KementerianLHK/status/1737479201903485223
Wed Dec 20 07:24:04 +0000 2023;1737373282536681828;"Konsep Green Building bertujuan melestarikan sistem alam dengan memperhatikan aspek sosial, budaya, dan ekonomi, yang pada akhirnya akan meningkatkan kualitas hidup masyarakat. #IbuKotaNegara #IbuKotaNusantara #IKNNusantara #KotaDuniaUntukSemua #GreenBuilding #RamahLingkungan https://t.co/UwmvxoDsR7";0;0;0;1;in;1182620764668694529;1737373282536681828;anggawangga1;https://twitter.com/anggawangga1/status/1737373282536681828
Wed Dec 20 07:23:06 +0000 2023;1737373040034591223;"IKN Nusantara menerapkan konsep bangunan ramah lingkungan #IbuKotaNegara #IbuKotaNusantara #IKNNusantara #KotaDuniaUntukSemua #GreenBuilding #RamahLingkungan https://t.co/0iq5fgrZR8";0;0;0;0;in;1182620764668694529;1737373040034591223;anggawangga1;https://twitter.com/anggawangga1/status/1737373040034591223
Wed Dec 20 07:22:09 +0000 2023;1737372800850211072;"Jelang Groundbreaking tahap 3, IKN masih sepi investor asing. Hingga saat ini investor yang mendominasi adalah investor domestik.  Download #MetroTVXtend sekarang di Play Store dan App Store.  #kampanyedamai2024 #pilpres2024 #pemilu2024 #bawaslu #kpu #ikn #ibukotanusantara… https://t.co/x1P1WBgXQo";3;4;5;18;in;57261519;1737372800850211072;Metro_TV;https://twitter.com/Metro_TV/status/1737372800850211072
Wed Dec 20 07:19:21 +0000 2023;1737372097859711302;"Konsep Green Building diterapkan untuk mendukung prinsip infrastruktur hijau yang bersahabat dengan lingkungan. #IbuKotaNegara #IbuKotaNusantara #IKNNusantara #KotaDuniaUntukSemua #GreenBuilding #RamahLingkungan https://t.co/CgXcTHhoUS";0;0;0;0;in;57237733;1737372097859711302;suarakeadilan88;https://twitter.com/suarakeadilan88/status/1737372097859711302
Wed Dec 20 07:17:49 +0000 2023;1737371709521682723;"Setiap struktur yang direncanakan untuk dibangun di Ibu Kota Negara (IKN) Nusantara wajib mematuhi standar bangunan ramah lingkungan. #IbuKotaNegara #IbuKotaNusantara #IKNNusantara #KotaDuniaUntukSemua #GreenBuilding #RamahLingkungan https://t.co/NHeYCPDPEH";0;0;0;0;in;57237733;1737371709521682723;suarakeadilan88;https://twitter.com/suarakeadilan88/status/1737371709521682723
Tue Dec 19 05:39:41 +0000 2023;1736984627922043034;"Respon Ganjar setelah Gibran Menyusul Kunjungi IKN Nusantara, Capres PDIP: Banyak yang Ikuti Saya  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Pilpres2024 #Ganjar #Gibran  https://t.co/BYPeY9CXOE lewat @tribunkaltim";0;0;0;0;in;103551225;1736984627922043034;tribunkaltim;https://twitter.com/tribunkaltim/status/1736984627922043034
Mon Dec 18 10:17:30 +0000 2023;1736692153148199013;"Gibran Blusukan ke IKN, Warga IKN mana suaranya? #promedia #socmedpreuner #gibranrakabumingraka  #Gibran2024  #pilpres #ikn #ibukotanusantara #cawapres https://t.co/i9ldmxjCMD";0;0;0;0;in;1667307176019509248;1736692153148199013;genmuslim212;https://twitter.com/genmuslim212/status/1736692153148199013
Mon Dec 18 09:41:21 +0000 2023;1736683058244583638;"Adapun, untuk tahap pertama sebanyak 3.246 ASN dari 37 kementerian/lembaga akan pindah ke IKN. Pemindahan dilakukan secara bertahap dan akan dimulai pada bulan Juli hingga November 2024 mendatang.  #ikn #asn #ibukotanusantara";1;1;0;0;in;57261519;1736683055614714114;Metro_TV;https://twitter.com/Metro_TV/status/1736683058244583638
Mon Dec 18 09:41:21 +0000 2023;1736683055614714114;"Pemerintah tengah menggodok insentif atau tunjangan khusus bagi Aparatur Sipil Negara (ASN) yang akan dipindahkan ke Ibu Kota Nusantara (IKN).  Dengan adanya tunjangan itu, diharapkan akan menguatkan minat ASN untuk tinggal di IKN.  #ikn #asn #ibukotanusantara https://t.co/BF70I2rFMi";0;1;0;4;in;57261519;1736683055614714114;Metro_TV;https://twitter.com/Metro_TV/status/1736683055614714114
Sun Dec 17 22:18:39 +0000 2023;1736511251008930102;"Investasi IKN Nusantara Bertambah Rp 10 Miliar, Jadwal Groundbreaking Ketiga Desember 2023  #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi  https://t.co/kbPUiLim4I lewat @tribunkaltim";0;0;0;1;in;103551225;1736511251008930102;tribunkaltim;https://twitter.com/tribunkaltim/status/1736511251008930102
Sun Dec 17 10:20:25 +0000 2023;1736330502590824661;"Saat Kunjungan IKN, Mas Gibran direbutin Bapak-Bapak😁  Memang betul Mas Gibran ini idola Bapack-Bapack yahh🥳  #IKN #Gibran #bapakbapak #GibranRakabumingRaka #IbuKotaNusantara #Harianterbitcom https://t.co/2DN5cBoaWC";0;0;0;0;in;1498468598876372994;1736330502590824661;TERBITharian;https://twitter.com/TERBITharian/status/1736330502590824661
